,0
"Rasa Bliujute, Christian S. Jensen, Simonas Saltenis, Giedrius Slivinskas",3290
Daniel J. Dietterich,3291
"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",3292
Partial results for online query processing,3293
Multi-Dimensional Database Allocation for Parallel Data Warehouses,3294
Won Kim,3295
Data and knowledge base research at Hong Kong University of Science and Technology,3296
"Justin Zobel, Alistair Moffat, Kotagiri Ramamohanarao",3297
Dictionary-based order-preserving string compression,3298
QXtract: a building block for efficient information extraction from text databases,3299
"Shu Yao Chien, Vassilis J. Tsotras, Carlo Zaniolo",3300
Broadcast disks: data management for asymmetric communication environments,3301
"Jessica M. Phan, Raymond Ng",3302
"Eric Amiel, Marie-Jo Bellosta, Eric Dujardin, Eric Simon",3303
Maintenance of cube automatic summary tables,3304
"Kaushik Chakrabarti, Eamonn Keogh, Sharad Mehrotra, Michael Pazzani",3305
"Claire Morpain, Mich&#233;le Cart, Jean Ferri&#233;, Jean-Fran&#231;ois Pons",3306
"Haixun Wang, Sanghyun Park, Wei Fan, Philip S. Yu",3307
Object-oriented features of DB2 client/server,3308
Visual COKO: a debugger for query optimizer development,3309
The Piazza peer data management project,3310
LOF: identifying density-based local outliers,3311
Inverted files versus signature files for text indexing,3312
Hartmut Wedekind,3313
Sandeepan Banerjee,3314
Power efficient data gathering and aggregation in wireless sensor networks,3315
"Wai Yin Mok, Yiu-Kai Ng, David W. Embley",3316
"Walid Aref, Daniel Barbar&#225;, Padmavathi Vallabhaneni",3317
prospector: a content-based multimedia server for massively parallel architectures,3318
"Thomas Brinkhoff, Hans-Peter Kriegel",3319
Mining long sequential patterns in a noisy environment,3320
To table or not to table: a hypertabular answer,3321
Databases and transaction processing: an application-oriented approach,3322
"Rakesh Agrawal, Amit Somani, Yirong Xu",3323
Applying database visualization to the World Wide Web,3324
"Yuh-Ming Shyy, H. Stephen Au-Yeung, C. P. Chou",3325
"Nenad Jukic, Svetlozar Nestorov, Susan Vrbsky",3326
Temporal Queries in OLAP,3327
"Jiong Yang, Wei Wang, Philip S. Yu, Jiawei Han",3328
Effective Memory Use in a Media Server,3329
Distributed file organization with scalable cost/performance,3330
Parallel database systems in the 1990's,3331
Digital library services in mobile computing,3332
WALRUS: a similarity retrieval algorithm for image databases,3333
"Curtis Dyreson, Fabio Grandi, Wolfgang K&#228;fer, Nick Kline, Nikos Lorentzos, Yannis Mitsopoulos, Angelo Montanari, Daniel Nonen, Elisa Peressi, Barbara Pernici, John F. Roddick, Nandlal L. Sarda, Maria Rita Scalas, Arie Segev, Richard Thomas Snodgrass, Mike D. Soo, Abdullah Tansel, Paolo Tiberio, Gio Wiederhold",3334
"Soumen Chakrabarti, Sandeep Srivastava, Mallela Subramanyam, Mitul Tiwari",3335
"Hongjun Lu, Rudy Setiono, Huan Liu",3336
Fast joins using join indices,3337
The SAMOS active DBMS prototype,3338
Atomicity versus Anonymity: Distributed Transactions for Electronic Commerce,3339
The SR-tree: an index structure for high-dimensional nearest neighbor queries,3340
"Rajgopal Kannan, Ram Kalidindi, S. S. Iyengar, Vijay Kumar",3341
"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",3342
"Tak W. Yan, Hector Garcia-Molina",3343
"Konstantinos Sagonas, Terrance Swift, David S. Warren",3344
Distributed transactions in practice,3345
"Rakesh Agrawal, Johannes Gehrke, Dimitrios Gunopulos, Prabhakar Raghavan",3346
"Venkatesh Ganti, Mong-Li Lee, Raghu Ramakrishnan",3347
Image mining in IRIS: integrated retinal information system,3348
"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Halevy",3349
"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",3350
"Elena Baralis, Jennifer Widom",3351
Geo/Environmental and Medical Data Management in the RasDaMan System,3352
Italian Electronic Identity Card - principle and architecture,3353
Materialized Views in Oracle,3354
"Waqar Hasan, Daniela Florescu, Patrick Valduriez",3355
"Rachel Pottinger, Alon Y. Levy",3356
"M. Tamer &#214;zsu, Randal Peters, Duane Szafron, Boman Irani, Anna Lipka, Adriana Mu&#241;oz",3357
Sanju K. Bansal,3358
"Soumen Chakrabarti, Byron Dom, Piotr Indyk",3359
A Practical and Modular Implementation of Extended Transaction Models,3360
"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Za&#239;t",3361
Temporal aggregation in active database rules,3362
ToXgene: a template-based data generator for XML,3363
Diag-Join: An Opportunistic Join Algorithm for 1:N Relationships,3364
Massive Stochastic Testing of SQL,3365
"Michael Gillmann, Gerhard Weikum, Wolfgang Wonner",3366
Adaptive selectivity estimation using query feedback,3367
Answering XML Queries on Heterogeneous Data Sources,3368
On Efficiently Implementing SchemaSQL on an SQL Database System,3369
"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",3370
"Jiawei Han, Jianyong Wang, Guozhu Dong, Jian Pei, Ke Wang",3371
Ron Sacks-Davis,3372
"David DeHaan, David Toman, Mariano P. Consens, M. Tamer &#214;zsu",3373
Treasurer's message,3374
FeedbackBypass: A New Approach to Interactive Similarity Query Processing,3375
"Brian Babcock, Surajit Chaudhuri, Gautam Das",3376
2000,3377
"R. J. Miller, Y. Yang",3378
"Jessie B. Kennedy, Kenneth J. Mitchell, Peter J. Barclay",3379
"John S. Keen, William J. Dally",3380
Some Issues in Design of Distributed Deductive Databases,3381
ACM Transactions on Database Systems (TODS) ,3382
"Michael J. Carey, Michael J. Franklin, Markos Zaharioudakis",3383
A foundation for representing and querying moving objects,3384
Andreas Weininger,3385
Query Optimization by Predicate Move-Around,3386
Efficient geometry-based similarity search of 3D spatial databases,3387
"David Konopnicki, Oded Shmueli",3388
Andrew E. Wade,3389
Zoo: a desktop experiment management environment,3390
"Samuel Madden, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong",3391
A framework for implementing hypothetical queries,3392
Data management for earth system science,3393
"Mihael Ankerst, Markus M. Breunig, Hans-Peter Kriegel, J&#246;rg Sander",3394
Optimization of Run-time Management of Data Intensive Web-sites,3395
Algebraic query optimisation for database programming languages,3396
Cost-based optimization of decision support queries using transient-views,3397
"Elaheh Pourabbas, Maurizio Rafanelli",3398
"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",3399
Lore: a database management system for semistructured data,3400
"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari, Guy Ferran, Jo&#235;lle Madec",3401
The GMAP: a versatile tool for physical data independence,3402
"Daniela Florescu, Alon Y. Levy, Dan Suciu, Khaled Yagoub",3403
"Eui-Hong Han, George Karypis, Vipin Kumar",3404
"Alberto Belussi, Christos Faloutsos",3405
"Stefano Ceri, Piero Fraternali, Stefano Paraboschi",3406
"Rachel Pottinger, Alon Halevy",3407
"Nagavamsi Ponnekanti, Hanuma Kodavalla",3408
Selectivity estimation in spatial databases,3409
"Hyoseop Shin, Bongki Moon, Sukho Lee",3410
"Stefan Berchtold, Daniel A. Keim",3411
A Performance Evaluation of OID Mapping Techniques,3412
"Michael J. Carey, Steve Kirsch, Mary Roth, Bert Van der Linden, Nicolas Adiba, Michael Blow, Daniela Florescu, David Li, Ivan Oprencak, Rajendra Panwar, Runping Qi, David Rieber, John C. Shafer, Brian Sterling, Tolga Urhan, Brian Vickery, Dan Wineman, Kuan Yee",3413
"Roger Bamford, Rafiul Ahad, Angelo Pruscino",3414
HMAP- A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,3415
"Daniel J. Abadi, Mitch Cherniack",3416
A Performance Study of Workfile Disk Management for Concurrent Mergesorts in a Multiprocessor Database System,3417
Objectivity Industrial Exhibit,3418
XSB as an efficient deductive database engine,3419
The MEDUSA project: autonomous data management in a shared-nothing parallel database machine,3420
Efficient algorithms for mining outliers from large data sets,3421
"Weiyi Meng, King-Lup Liu, Clement T. Yu, Xiaodong Wang, Yuhsi Chang, Naphtali Rishe",3422
"Laks V. S. Lakshmanan, Fereidoon Sadri, Iyer N. Subramanian",3423
"Beng Chin Ooi, Jiawei Han, Hongjun Lu, Kian Lee Tan",3424
"Joachim Hammer, H&#233;ctor Garc&#237;a-Molina, Svetlozar Nestorov, Ramana Yerneni, Marcus Breunig, Vasilis Vassalos",3425
"Anthony Tomasic, R&#233;my Amouroux, Philippe Bonnet, Olga Kapitskaia, Hubert Naacke, Louiqa Raschid",3426
"Hwee Hwa Pang, Michael J. Carey, Miron Livny",3427
Optimizing queries on files,3428
Timer-driven database triggers and alerters: semantics and a challenge,3429
"Yoko Maeda, Motomichi Toyama",3430
"Yannis Theodoridis, Mario A. Nascimento",3431
"D. Laurent, J. Lechtenb&#246;rger, N. Spyratos, G. Vossen",3432
"E. A. Rundensteiner, K. Claypool, M. Li, L. Chen, Z. Zhang, C. Natarajan, J. Jin, S. De Lima, S. Weiner",3433
"Cheng Hian Goh, Beng Chin Ooi, D. Sim, Kian-Lee Tan",3434
Data Integration in the Large: The Challenge of Reuse,3435
Database research at NTHU and ITRI,3436
Procedures in Object-Oriented Query Languages,3437
"Elvira Schaefer, Jan-Dirk Becker, Andreas Boehmer, Matthias Jarke",3438
Distributing a search tree among a growing number of processors,3439
DEC data distributor: for data replication and data warehousing,3440
"Sang K. Cha, Sangyong Hwang, Kihong Kim, Keunjoo Kwon",3441
"Marisa S. Viveros, John P. Nearhos, Michael J. Rothman",3442
"Peter Buneman, Susan Davidson, Gerd Hillebrand, Dan Suciu",3443
On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,3444
Mobile computing and databases: anything new?,3445
"Jialie Shen, Anne H. H. Ngu, John Shepherd, Du Q. Huynh, Quan Z. Sheng",3446
SQL multimedia and application packages (SQL/MM),3447
Incremental maintenance of views with duplicates,3448
"S. Bressan, C. H. Goh, K. Fynn, M. Jakobisiak, K. Hussein, H. Kon, T. Lee, S. Madnick, T. Pena, J. Qu, A. Shum, M. Siegel",3449
Declustering Databases on Heterogeneous Disk Systems,3450
"Juliana Freire, Jayant R. Haritsa, Maya Ramanath, Prasan Roy, J&#233;r&#244;me Sim&#233;on",3451
Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources,3452
Reducing the Braking Distance of an SQL Query Engine,3453
Small worlds: the dynamics of networks between order and randomness,3454
On mutli-resolution document transmission in mobile Web,3455
An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server,3456
"Erik Riedel, Garth A. Gibson, Christos Faloutsos",3457
Active rules for XML: A new paradigm for E-services,3458
"Probabilistic temporal databases, I: algebra",3459
"Curtis E. Dyreson, Michael H. B&#246;hlen, Christian S. Jensen",3460
"Stella Gatziu, Arne Koschel, G&#252;nter von B&#252;ltzingsloewen, Hans Fritschi",3461
On views and XML,3462
Laurent Vieille,3463
Influence sets based on reverse nearest neighbor queries,3464
"Dongwon Lee, Wesley W. Chu",3465
"A. Prasad Sistla, Ouri Wolfson, Yelena Yesha, Robert Sloan",3466
Robust and efficient fuzzy match for online data cleaning,3467
"Lory D. Molesky, Krithi Ramamritham",3468
"Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk",3469
"A. P. Buchmann, A. Deutsch, J. Zimmermann, M. Higa",3470
"Brahim Medjahed, Athman Bouguettaya, Ahmed K. Elmagarmid",3471
Peter Z. Revesz,3472
Object-oriented extensions in SQL3: a status report,3473
"Ramakrishnan Srikant, Rakesh Agrawal",3474
"Jianjun Chen, David J. DeWitt, Feng Tian, Yuan Wang",3475
NetCube: A Scalable Tool for Fast Data Mining and Compression,3476
databases and visualization,3477
XML data management (panel session): go native or spruce up relational systems?,3478
Data modelling in the large,3479
What will be,3480
Bruce G. Lindsay,3481
Query flocks: a generalization of association-rule mining,3482
G. M. Bierman,3483
Balancing histogram optimality and practicality for query result size estimation,3484
"Junmin Gu, Torben Bach Pedersen, Arie Shoshani",3485
"Debabrata Dey, Sumit Sarkar",3486
"Christian S. Jensen, David B. Lomet",3487
SQL/MED: a status report,3488
Integrating SQL Databases with Content-Specific Search Engines,3489
Jim Kleewein,3490
Fault tolerant design of multimedia servers,3491
"Evan P. Harris, Kotagiri Ramamohanarao",3492
"Etzard Stolte, Christoph von Praun, Gustavo Alonso, Thomas Gross",3493
Data mining: practical machine learning tools and techniques with Java implementations,3494
TelegraphCQ: continuous dataflow processing,3495
Ontology-based Support for Digital Government,3496
"Arvind Arasu, Hector Garcia-Molina, Stanford University",3497
Independence is good: dependency-based histogram synopses for high-dimensional data,3498
"A. Biliris, S. Dar, N. Gehani, H. V. Jagadish, K. Ramamritham",3499
"Christoph Bussler, Dieter Fensel, Alexander Maedche",3500
Amicalola report: database and information systems research challenges and opportunities in semantic web and enterprises,3501
Efficient and Effective Clustering Methods for Spatial Data Mining,3502
"Peter Buneman, Atsushi Ohori",3503
Performance Measurements of Tertiary Storage Devices,3504
"Byoung-Kee Yi, Christos Faloutsos",3505
"G. M. Bryan, W. E. Moore, B. J. Curry, K. W. Lodge, J. Geyer",3506
"Daniela Florescu, Andreas Gr&#252;nhagen, Donald Kossmann, Steffen Rost",3507
Data access (tutorial session),3508
"Claudia Bauzer Medeiros, Fatima Pires",3509
Avigdor Gal,3510
XL: a platform for web services,3511
New partnership with ACM and update on the journal,3512
"Suparna Bhattacharya, C. Mohan, Karen W. Brannon, Inderpal Narang, Hui-I Hsiao, Mahadevan Subramanian",3513
Synchronization and recovery in a client-server storage system,3514
Automatic subspace clustering of high dimensional data for data mining applications,3515
"David Lomet, Mark Tuttle",3516
"R. L. Grossman, D. Hanley, X. Qin",3517
Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,3518
"Vinayak Borkar, Kaustubh Deshmukh, Sunita Sarawagi",3519
VXMLR: A Visual XML-Relational Database System,3520
Merging Ranks from Heterogeneous Internet Sources,3521
"Linan Jiang, Betty Salzberg, David B. Lomet, Manuel Barrena Garc&#237;a",3522
Using extended feature objects for partial similarity retrieval,3523
"Patrick Bosc, Amihai Motro, Gabriella Pasi",3524
Efficient Progressive Skyline Computation,3525
Richard Taylor,3526
"Chen Li, Ramana Yerneni, Vasilis Vassalos, Hector Garcia-Molina, Yannis Papakonstantinou, Jeffrey Ullman, Murty Valiveti",3527
An overview of data warehousing and OLAP technology,3528
"Vagelis Hristidis, Nick Koudas, Yannis Papakonstantinou",3529
Workflow history management,3530
"Michael Rys, Moira C. Norrie, Hans-J&#246;rg Schek",3531
Performance Issues in Incremental Warehouse Maintenance,3532
"Neoklis Polyzotis, Minos Garofalakis",3533
"G. Kappel, W. Retschitzegger",3534
A 20/20 Vision of the VLDB-2020?,3535
"D. Calvanese, G. De Giacomo, M. Lenzerini, M. Y. Vardi",3536
Raghu Ramakrishnan,3537
Algorithms for deferred view maintenance,3538
An extension of the relational data model to incorporate ordered domains,3539
Report on first international workshop on real-time database systems,3540
"Richard Hull, Gang Zhou",3541
An overview of the emerging third-generation SQL standard,3542
STREAM: the stanford stream data manager (demonstration description),3543
Foundations of statistical natural language processing,3544
The Evolution of the Web and Implications for an Incremental Crawler,3545
Dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,3546
Tutorial on storage technology: RAID and beyond,3547
"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",3548
"Sin Yeung Lee, Tok Wang Ling",3549
An active functionality service for e-business applications,3550
"Tengjiao Wang, Shiwei Tang, Dongqing Yang, Jun Gao, Yuqing Wu, Jian Pei",3551
Distributed query evaluation on semistructured data,3552
BeSS object storage manager: architecture overview,3553
The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,3554
Query Decomposition and View Maintenance for Query Languages for Unstructured Data,3555
"Stefan De&#223;loch, Theo H&#228;rder, Nelson Mattos, Bernhard Mitschang, Joachim Thomas",3556
Approximate query mapping: Accounting for translation closeness,3557
Cache invalidation scheme for mobile computing systems with real-time data,3558
Surajit Chaudhuri,3559
Quantifiable data mining using ratio rules,3560
Yasushi Ogawa,3561
"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",3562
"Edwin M. Knorr, Raymond T. Ng, Vladimir Tucakov",3563
"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala, Sridhar Ramaswamy",3564
"Swarup Acharya, Michael Franklin, Stanley Zdonik",3565
"M. Jarke, C. Quix, D. Calvanese, M. Lenzerini, E. Franconi, S. Ligoudistianos, P. Vassiliadis, Y. Vassiliou",3566
Incremental Organization for Data Recording and Warehousing,3567
Modelling temporal thematic map contents,3568
"Andrey Balmin, Thanos Papadimitriou, Yannis Papakonstantinou",3569
UniSQL/X unified relational and object-oriented database system,3570
"Serge Abiteboul, Angela Bonifati, Gr&#233;gory Cob&#233;na, Ioana Manolescu, Tova Milo",3571
Mining Surprising Patterns Using Temporal Description Length,3572
"L. Shou, C. H. Chionh, Z. Huang, Y. Ruan, Kian-Lee Tan",3573
"Tirthankar Lahiri, Vinay Srihari, Wilson Chan, N. MacNaughton, Sashikanth Chandrasekaran",3574
"Surajit Chaudhuri, Luis Gravano",3575
"M. P. Atkinson, L. Dayn&#232;s, M. J. Jordan, T. Printezis, S. Spence",3576
"Giuseppe Sindoni, Leonardo Tininini, Amedea Ambrosetti, Cristina Bedeschi, Stefano De Francisci, Orietta Gargano, Rossella Molinaro, Mario Paolucci, Paola Patteri, Pina Ticca",3577
"Ling Feng, Jeffrey Xu Yu, Hongjun Lu, Jiawei Han",3578
Christian Hidber,3579
"Alexandros Labrinidis, Alberto O. Mendelzon",3580
Phillip M. Fernandez,3581
Global optimization of histograms,3582
The prototype of the DARE system,3583
A Bayesian decision model for cost optimal record matching,3584
On relational support for XML publishing: beyond sorting and tagging,3585
Report on FQAS 2002: fifth international conference on flexible query answering systems,3586
CQ: a personalized update monitoring toolkit,3587
Atomicity and isolation for transactional processes,3588
"Kenneth A. Ross, Divesh Srivastava",3589
An authorization system for digital libraries,3590
"Nita Goyal, Charles Hoch, Ravi Krishnamurthy, Brian Meckler, Michael Suchow, Moshe Zloof",3591
Data mining: concepts and techniques by Jiawei Han and Micheline Kamber,3592
"John C. Shafer, Rakesh Agrawal",3593
Mining fuzzy association rules in databases,3594
An early look at XQuery,3595
Bulk Loading into an OODB: A Performance Study,3596
"Michael Benedikt, Chee-Yong Chan, Wenfei Fan, Juliana Freire, Rajeev Rastogi",3597
Fast Computation of Sparse Datacubes,3598
"J&#233;r&#244;me Darmont, Michel Schneider",3599
Communication-efficient distributed mining of association rules,3600
"Dirk Wodtke, Jeanine Weissenfels, Gerhard Weikum, Angelika Kotz Dittrich, Peter Muth",3601
CapBasED-AMS: a capability-based and event-driven activity management system,3602
Incremental maintenance of recursive views using relational calculus/SQL,3603
"Jerry Baulier, Philip Bohannon, S. Gogate, S. Joshi, C. Gupta, A. Khivesera, Henry F. Korth, Peter McIlroy, J. Miller, P. P. S. Narayan, M. Nemeth, Rajeev Rastogi, Abraham Silberschatz, S. Sudarshan",3604
Energy and rate based MAC protocol for wireless sensor networks,3605
"Yi-Leh Wu, Divyakant Agrawal, Amr El Abbadi",3606
"Kevin Beyer, Raghu Ramakrishnan",3607
"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",3608
"Anat Eyal, Tova Milo",3609
Potter's Wheel: An Interactive Data Cleaning System,3610
"Nabil Kamel, Ping Wu, Stanley Y. W. Su",3611
On the issue of valid time(s) in temporal databases,3612
"Christos Faloutsos, M. Ranganathan, Yannis Manolopoulos",3613
"LH*-a scalable, distributed data structure",3614
"Dallan Quass, Jennifer Widom, Roy Goldman, Kevin Haas, Qingshan Luo, Jason McHugh, Svetlozar Nestorov, Anand Rajaraman, Hugo Rivero, Serge Abiteboul, Jeff Ullman, Janet Wiener",3615
Finding replicated Web collections,3616
Snowball: a prototype system for extracting relations from large text collections,3617
"Dimitrios Gunopulos, Gautam Das",3618
Indexing images in Oracle8i,3619
The implementation and performance of compressed databases,3620
View maintenance in mobile computing,3621
A logical foundation for deductive object-oriented databases,3622
E.piphany Epicenter Technology Overview,3623
Solving satisfiability and implication problems in database systems,3624
"Torben Bach Pedersen, Christian S. Jensen, Curtis E. Dyreson",3625
"S. Adali, P. Bonatti, M. L. Sapino, V. S. Subrahmanian",3626
Discovering Internet marketing intelligence through online analytical web usage mining,3627
Garbage Collection in Object Oriented Databases Using Transactional Cyclic Reference Counting,3628
"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",3629
"Christos Faloutsos, Yossi Matias, Abraham Silberschatz",3630
Database research at the University of Illinois at Urbana-Champaign,3631
A model for compound type changes encountered in schema evolution,3632
Report on the second IEEE metadata conference (Metadata '97),3633
"Brad Adelberg, Ben Kao, Hector Garcia-Molina",3634
Fast Incremental Maintenance of Approximate Histograms,3635
"Maria Halkidi, Benjamin Nguyen, Iraklis Varlamis, Michalis Vazirgiannis",3636
Efficient computation of Iceberg cubes with complex measures,3637
"Denise Draper, Alon Y. Halevy, Daniel S. Weld",3638
Searching in metric spaces by spatial approximation,3639
"S. Castano, V. De Antonellis, M. G. Fugini, B. Pernici",3640
"Peter Scheuermann, Gerhard Weikum, Peter Zabback",3641
From Nested-Loop to Join Queries in OODB,3642
"Stephen Blott, Lukas Relly, Hans-J&#246;rg Schek",3643
"Till Westmann, Donald Kossmann, Sven Helmer, Guido Moerkotte",3644
Progress on HPCC and NII,3645
"Eric N. Hanson, I.-Cheng Chen, Roxana Dastur, Kurt Engel, Vijay Ramaswamy, Wendy Tan, Chun Xu",3646
Composing XSL transformations with XML publishing views,3647
"Katia Sycara, Matthias Klusch, Seth Widoff, Jianguo Lu",3648
Hannes Spintzik,3649
Performance evaluation of a new distributed deadlock detection algorithm,3650
Dissemination of dynamic data,3651
SMOOTH - A Distributed Multimedia Database System,3652
Quorum consensus in nested-transaction systems,3653
"Wenke Lee, Wei Fan",3654
Next generation database systems won't work without semantics! (panel),3655
ACDN: a content delivery network for applications,3656
The Jungle database search engine,3657
Phoenix: making applications robust,3658
"Michael Christoffel, Sebastian Pulkowski, Bethina Schmitt, Peter C. Lockemann",3659
Rights protection for relational data,3660
Frank Neven,3661
The Cubetree Storage Organization,3662
The network is the database: data management for highly distributed systems,3663
Join queries with external text sources: execution and optimization techniques,3664
Microsoft index turning wizard for SQL Server 7.0,3665
SQL standardization: the next steps,3666
Hierarchical Prefix Cubes for Range-Sum Queries,3667
On the Computation of Multidimensional Aggregates,3668
A data model and data structures for moving objects databases,3669
"Chris Olston, Jing Jiang, Jennifer Widom",3670
"R. Maelbrancke, H. Olivi&#233;",3671
"Bin Li, Dennis Shasha",3672
"Martin Ester, Hans-Peter Kriegel, J&#246;rg Sander, Michael Wimmer, Xiaowei Xu",3673
The dangers of replication and a solution,3674
"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",3675
Influencing database language standards,3676
"Felipe Cari&#241;o, Mark Jahnke",3677
Mario A. Nascimento,3678
Leonid Libkin,3679
"Avi Silberschatz, Mike Stonebraker, Jeff Ullman",3680
"Ramesh Jain, Arun Hampapur",3681
The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems,3682
Aggregation Algorithms for Very Large Compressed Data Warehouses,3683
The Garlic project,3684
"Yannis E. Ioannidis, Miron Livny, Anastassia Ailamaki, Anand Narayanan, Andrew Therber",3685
"Inderpal Singh Mumick, Sheldon J. Finkelstein, Hamid Pirahesh, Raghu Ramakrishnan",3686
Ilsoo Ahn,3687
Exchanging intensional XML data,3688
"Chendong Zou, Betty Salzberg",3689
Implementation and Analysis of a Parallel Collection Query Language,3690
Reducing multidatabase query response time by tree balancing,3691
Multi-dimensional clustering: a new data layout scheme in DB2,3692
Evolving teradata decision support for massively parallel processing with UNIX,3693
1-Safe Algorithms for Symmetric Site Configurations,3694
"Svetlozer Nestorov, Serge Abiteboul, Rajeev Motwani",3695
"Brian Babcock, Shivnath Babu, Rajeev Motwani, Mayur Datar",3696
"Balakrishna R. Iyer, David Wilhite",3697
"Hongjun Lu, Kian-Lee Tan, Son Dao",3698
L/MRP: A Buffer Management Strategy for Interactive Continuous Data Flows in a Multimedia DBMS,3699
Mind your vocabulary: query mapping across heterogeneous information sources,3700
"Mary Fernandez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",3701
"Dimitris Papadias, Nikos Mamoulis, Vasilis Delis",3702
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,3703
"Ravishankar Ramamurthy, David J. DeWitt, Qi Su",3704
Semantic Data Caching and Replacement,3705
"Serge Abiteboul, Sophie Cluet, Tova Milo",3706
"M. P. Papazoglou, B. J. Kr&#228;mer",3707
David W. Adler,3708
"Tolga Urhan, Michael J. Franklin, Laurent Amsaleg",3709
Efficiently mining long patterns from databases,3710
The design and performance evaluation of alternative XML storage strategies,3711
Managing video data in a mobile environment,3712
The LHAM log-structured history data access method,3713
DBMiner: interactive mining of multiple-level knowledge in relational databases,3714
"Naphtali Rishe, Wei Sun, David Barton, Yi Deng, Cyril Orji, Michael Alexopoulos, Leonardo Loureiro, Carlos Ordonez, Mario Sanchez, Artyom Shaposhnikov",3715
Semantic B2B integration: issues in ontology-based approaches,3716
"B. Medjahed, B. Benatallah, A. Bouguettaya, A. H. H. Ngu, A. K. Elmagarmid",3717
"Jason McHugh, Jennifer Widom",3718
Surfing Wavelets on Streams: One-Pass Summaries for Approximate Aggregate Queries,3719
"Ling Feng, Marfred A. Jeusfeld, Jeroen Hoppenbrouwers",3720
Schema Mapping as Query Discovery,3721
"Adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis",3722
Data streams: fresh current or stagnant backwater? (panel),3723
High availability of commercial applications,3724
The effectiveness of GIOSS for the text database discovery problem,3725
Information integration on the Web: a view from AI and databases (report on IIWeb-03),3726
Efficient concurrency control in multidimensional access methods,3727
Formal aspects of concurrency control in long-duration transaction systems using the NT/PV model,3728
The CORAL deductive system,3729
"KianSing Ng, Huan Liu, HweeBong Kwah",3730
"Patrick C. K. Hung, Helen P. Yeung, Kamalakar Karlapalem",3731
Building and Customizing Data-Intensive Web Sites Using Weave,3732
"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",3733
"Peter Baumann, Paula Furtado, Roland Ritsch, Norbert Widmann",3734
"Kenneth Salem, H&#233;ctor Garc&#237;a-Molina, Jeannie Shands",3735
Process Automation as the Foundation for E-Business,3736
Fast Evaluation Techniques for Complex Similarity Queries,3737
"David Lomet, Betty Salzberg",3738
"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",3739
"Florian Matthes, Joachim W. Schmidt",3740
Performance of Data-Parallel Spatial Operations,3741
"Gang Luo, Curt J. Ellmann, Peter J. Haas, Jeffrey F. Naughton",3742
Diluting ACID,3743
"Andr&#233; Gamache, Nadjiba Sahraoui",3744
"Michael O. Ball, Meng Ma, Louiqa Raschid, Zhengying Zhao",3745
"Evaggelia Pitoura, Panos K. Chrysanthis",3746
Hierarchies and relative operators in the OLAP environment,3747
Sergey Brin,3748
The Oracle Universal Server Buffer,3749
Caching Technologies for Web Applications,3750
"Marcel Kornacker, Douglas Banks",3751
"Shan-hoi Ng, Sheung-lun Hung",3752
The OASIS multidatabase prototype,3753
Semantic B2B integration,3754
Revisiting commit processing in distributed database systems,3755
A Multidatabase System for Tracking and Retrieval of Financial Data,3756
"Leonidas Fegaras, Chandrasekhar Srinivasan, Arvind Rajendran, David Maier",3757
The impact of database research on industrial products (panel),3758
"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",3759
"Asit Dan, Philip S. Yu, Jen Yao Chung",3760
"Phillip A. Bernstein, Alon Y. Halevy, Rachel A. Pottinger",3761
An overview of DB2 parallel edition,3762
Optimal multi-step k-nearest neighbor search,3763
Memory management during run generation in external sorting,3764
Bob Gerber,3765
Amy Pogue,3766
"Klemens B&#246;hm, Thomas C. Rakow",3767
