id,source,sched_dep_time,sched_arr_time,id,flight,act_dep_time,act_arr_time
824,flightstats,9:00 PM,12:15 AM,824,AA-3823-LAX-DEN,9:06 PM,12:01AM
825,quicktrip,9:00 PM,12:15 AM,825,AA-3823-LAX-DEN,9:06 PM,12:01AM
826,world-flight-tracker,9:00 PM,12:15 AM,826,AA-3823-LAX-DEN,9:06 PM,12:01AM
827,flightview,9:00 PM,12:15 AM,827,AA-3823-LAX-DEN,9:06 PM,12:01AM
828,panynj,9:00 PM,12:15 AM,828,AA-3823-LAX-DEN,9:06 PM,12:01AM
829,gofox,9:00 PM,12:15 AM,829,AA-3823-LAX-DEN,9:06 PM,12:01AM
830,foxbusiness,9:00 PM,12:15 AM,830,AA-3823-LAX-DEN,9:06 PM,12:01AM
831,allegiantair,9:00 PM,12:15 AM,831,AA-3823-LAX-DEN,9:06 PM,12:01AM
832,boston,9:00 PM,12:15 AM,832,AA-3823-LAX-DEN,9:06 PM,12:01AM
833,travelocity,9:00 PM,12:15 AM,833,AA-3823-LAX-DEN,9:06 PM,12:01AM
834,orbitz,9:00 PM,12:15 AM,834,AA-3823-LAX-DEN,9:06 PM,12:01AM
835,weather,9:00 PM,12:15 AM,835,AA-3823-LAX-DEN,9:06 PM,12:01AM
836,den,9:00 PM,12:15 AM,836,AA-3823-LAX-DEN,9:06 PM,12:01AM
837,ifly,9:00 PM,12:15 AM,837,AA-3823-LAX-DEN,9:06 PM,12:01AM
838,mytripandmore,9:00 PM,12:15 AM,838,AA-3823-LAX-DEN,9:06 PM,12:01AM
839,aa,7:55 AM,11:05 AM,839,AA-2957-DFW-CVG,8:04 AM,11:01 AM
840,flightexplorer,7:55 AM,11:05 AM,840,AA-2957-DFW-CVG,8:04 AM,11:01 AM
841,airtravelcenter,7:55 AM,11:05 AM,841,AA-2957-DFW-CVG,8:04 AM,11:01 AM
842,myrateplan,7:55 AM,11:05 AM,842,AA-2957-DFW-CVG,8:04 AM,11:01 AM
843,helloflight,7:55 AM,11:05 AM,843,AA-2957-DFW-CVG,8:04 AM,11:01 AM
844,flytecomm,7:55 AM,11:05 AM,844,AA-2957-DFW-CVG,8:04 AM,11:01 AM
845,flightaware,7:55 AM,11:05 AM,845,AA-2957-DFW-CVG,8:04 AM,11:01 AM
846,wunderground,7:55 AM,11:05 AM,846,AA-2957-DFW-CVG,8:04 AM,11:01 AM
847,flights,7:55 AM,11:05 AM,847,AA-2957-DFW-CVG,8:04 AM,11:01 AM
848,businesstravellogue,7:55 AM,11:05 AM,848,AA-2957-DFW-CVG,8:04 AM,11:01 AM
849,flylouisville,7:55 AM,11:05 AM,849,AA-2957-DFW-CVG,8:04 AM,11:01 AM
850,flightstats,7:55 AM,11:05 AM,850,AA-2957-DFW-CVG,8:04 AM,11:01 AM
851,quicktrip,7:55 AM,11:05 AM,851,AA-2957-DFW-CVG,8:04 AM,11:01 AM
852,world-flight-tracker,7:55 AM,11:05 AM,852,AA-2957-DFW-CVG,8:04 AM,11:01 AM
853,flightview,7:55 AM,11:05 AM,853,AA-2957-DFW-CVG,8:04 AM,11:01 AM
854,panynj,7:55 AM,11:05 AM,854,AA-2957-DFW-CVG,8:04 AM,11:01 AM
855,gofox,7:55 AM,11:05 AM,855,AA-2957-DFW-CVG,8:04 AM,11:01 AM
856,foxbusiness,7:55 AM,11:05 AM,856,AA-2957-DFW-CVG,8:04 AM,11:01 AM
857,allegiantair,7:55 AM,11:05 AM,857,AA-2957-DFW-CVG,8:04 AM,11:01 AM
858,boston,7:55 AM,11:05 AM,858,AA-2957-DFW-CVG,8:04 AM,11:01 AM
859,travelocity,7:55 AM,11:05 AM,859,AA-2957-DFW-CVG,8:04 AM,11:01 AM
860,orbitz,7:55 AM,11:05 AM,860,AA-2957-DFW-CVG,8:04 AM,11:01 AM
861,weather,7:55 AM,11:05 AM,861,AA-2957-DFW-CVG,8:04 AM,11:01 AM
862,usatoday,7:55 AM,11:05 AM,862,AA-2957-DFW-CVG,8:04 AM,11:01 AM
863,flightarrival,7:55 AM,11:05 AM,863,AA-2957-DFW-CVG,8:04 AM,11:01 AM
864,aa,2:35 PM,4:05 PM,864,AA-3804-PHL-ORD,2:44 PM,3:43 PM
865,flightexplorer,2:35 PM,4:05 PM,865,AA-3804-PHL-ORD,2:44 PM,3:43 PM
866,airtravelcenter,2:35 PM,4:05 PM,866,AA-3804-PHL-ORD,2:44 PM,3:43 PM
867,myrateplan,2:35 PM,4:05 PM,867,AA-3804-PHL-ORD,2:44 PM,3:43 PM
868,helloflight,2:35 PM,4:05 PM,868,AA-3804-PHL-ORD,2:44 PM,3:43 PM
869,flytecomm,2:35 PM,4:05 PM,869,AA-3804-PHL-ORD,2:44 PM,3:43 PM
870,flightaware,2:35 PM,4:05 PM,870,AA-3804-PHL-ORD,2:44 PM,3:43 PM
871,wunderground,2:35 PM,4:05 PM,871,AA-3804-PHL-ORD,2:44 PM,3:43 PM
872,flights,2:35 PM,4:05 PM,872,AA-3804-PHL-ORD,2:44 PM,3:43 PM
873,businesstravellogue,2:35 PM,4:05 PM,873,AA-3804-PHL-ORD,2:44 PM,3:43 PM
874,flylouisville,2:35 PM,4:05 PM,874,AA-3804-PHL-ORD,2:44 PM,3:43 PM
875,flightstats,2:35 PM,4:05 PM,875,AA-3804-PHL-ORD,2:44 PM,3:43 PM
876,quicktrip,2:35 PM,4:05 PM,876,AA-3804-PHL-ORD,2:44 PM,3:43 PM
877,world-flight-tracker,2:35 PM,4:05 PM,877,AA-3804-PHL-ORD,2:44 PM,3:43 PM
878,flightview,2:35 PM,4:05 PM,878,AA-3804-PHL-ORD,2:44 PM,3:43 PM
879,panynj,2:35 PM,4:05 PM,879,AA-3804-PHL-ORD,2:44 PM,3:43 PM
880,gofox,2:35 PM,4:05 PM,880,AA-3804-PHL-ORD,2:44 PM,3:43 PM
881,foxbusiness,2:35 PM,4:05 PM,881,AA-3804-PHL-ORD,2:44 PM,3:43 PM
882,allegiantair,2:35 PM,4:05 PM,882,AA-3804-PHL-ORD,2:44 PM,3:43 PM
883,boston,2:35 PM,4:05 PM,883,AA-3804-PHL-ORD,2:44 PM,3:43 PM
884,travelocity,2:35 PM,4:05 PM,884,AA-3804-PHL-ORD,2:44 PM,3:43 PM
885,orbitz,2:35 PM,4:05 PM,885,AA-3804-PHL-ORD,2:44 PM,3:43 PM
886,weather,2:35 PM,4:05 PM,886,AA-3804-PHL-ORD,2:44 PM,3:43 PM
887,ord,2:35 PM,4:05 PM,887,AA-3804-PHL-ORD,2:44 PM,3:43 PM
888,phl,2:35 PM,4:05 PM,888,AA-3804-PHL-ORD,2:44 PM,3:43 PM
889,ifly,2:35 PM,4:05 PM,889,AA-3804-PHL-ORD,2:44 PM,3:43 PM
890,usatoday,2:35 PM,4:05 PM,890,AA-3804-PHL-ORD,2:44 PM,3:43 PM
891,ua,1:33 PM,4:31 PM,891,UA-664-ORD-PHL,1:31 PM,4:23 PM
892,flightexplorer,1:33 PM,4:31 PM,892,UA-664-ORD-PHL,1:31 PM,4:23 PM
893,airtravelcenter,1:33 PM,4:31 PM,893,UA-664-ORD-PHL,1:31 PM,4:23 PM
894,myrateplan,1:33 PM,4:31 PM,894,UA-664-ORD-PHL,1:31 PM,4:23 PM
895,helloflight,1:33 PM,4:31 PM,895,UA-664-ORD-PHL,1:31 PM,4:23 PM
896,flytecomm,1:33 PM,4:31 PM,896,UA-664-ORD-PHL,1:31 PM,4:23 PM
897,flightaware,1:33 PM,4:31 PM,897,UA-664-ORD-PHL,1:31 PM,4:23 PM
898,wunderground,1:33 PM,4:31 PM,898,UA-664-ORD-PHL,1:31 PM,4:23 PM
899,flights,1:33 PM,4:31 PM,899,UA-664-ORD-PHL,1:31 PM,4:23 PM
900,businesstravellogue,1:33 PM,4:31 PM,900,UA-664-ORD-PHL,1:31 PM,4:23 PM
901,flylouisville,1:33 PM,4:31 PM,901,UA-664-ORD-PHL,1:31 PM,4:23 PM
902,flightstats,1:33 PM,4:31 PM,902,UA-664-ORD-PHL,1:31 PM,4:23 PM
903,quicktrip,1:33 PM,4:31 PM,903,UA-664-ORD-PHL,1:31 PM,4:23 PM
904,world-flight-tracker,1:33 PM,4:31 PM,904,UA-664-ORD-PHL,1:31 PM,4:23 PM
905,flightview,1:33 PM,4:31 PM,905,UA-664-ORD-PHL,1:31 PM,4:23 PM
906,panynj,1:33 PM,4:31 PM,906,UA-664-ORD-PHL,1:31 PM,4:23 PM
907,gofox,1:33 PM,4:31 PM,907,UA-664-ORD-PHL,1:31 PM,4:23 PM
908,foxbusiness,1:33 PM,4:31 PM,908,UA-664-ORD-PHL,1:31 PM,4:23 PM
909,allegiantair,1:33 PM,4:31 PM,909,UA-664-ORD-PHL,1:31 PM,4:23 PM
910,boston,1:33 PM,4:31 PM,910,UA-664-ORD-PHL,1:31 PM,4:23 PM
911,travelocity,1:33 PM,4:31 PM,911,UA-664-ORD-PHL,1:31 PM,4:23 PM
912,orbitz,1:33 PM,4:31 PM,912,UA-664-ORD-PHL,1:31 PM,4:23 PM
913,weather,1:33 PM,4:31 PM,913,UA-664-ORD-PHL,1:31 PM,4:23 PM
914,ord,1:33 PM,4:31 PM,914,UA-664-ORD-PHL,1:31 PM,4:23 PM
915,phl,1:33 PM,4:31 PM,915,UA-664-ORD-PHL,1:31 PM,4:23 PM
916,ifly,1:33 PM,4:31 PM,916,UA-664-ORD-PHL,1:31 PM,4:23 PM
917,usatoday,1:33 PM,4:31 PM,917,UA-664-ORD-PHL,1:31 PM,4:23 PM
918,flightwise,1:33 PM,4:31 PM,918,UA-664-ORD-PHL,1:31 PM,4:23 PM
919,flightarrival,1:33 PM,4:31 PM,919,UA-664-ORD-PHL,1:31 PM,4:23 PM
920,ua,7:35 AM,9:43 AM,920,UA-6273-YYC-SFO,7:27 AM,8:45 AM
921,flightexplorer,7:35 AM,9:43 AM,921,UA-6273-YYC-SFO,7:27 AM,8:45 AM
922,airtravelcenter,7:35 AM,9:43 AM,922,UA-6273-YYC-SFO,7:27 AM,8:45 AM
923,myrateplan,7:35 AM,9:43 AM,923,UA-6273-YYC-SFO,7:27 AM,8:45 AM
924,helloflight,7:35 AM,9:43 AM,924,UA-6273-YYC-SFO,7:27 AM,8:45 AM
925,flytecomm,7:35 AM,9:43 AM,925,UA-6273-YYC-SFO,7:27 AM,8:45 AM
926,flights,7:35 AM,9:43 AM,926,UA-6273-YYC-SFO,7:27 AM,8:45 AM
927,businesstravellogue,7:35 AM,9:43 AM,927,UA-6273-YYC-SFO,7:27 AM,8:45 AM
928,flylouisville,7:35 AM,9:43 AM,928,UA-6273-YYC-SFO,7:27 AM,8:45 AM
929,flightview,7:35 AM,9:43 AM,929,UA-6273-YYC-SFO,7:27 AM,8:45 AM
930,panynj,7:35 AM,9:43 AM,930,UA-6273-YYC-SFO,7:27 AM,8:45 AM
931,gofox,7:35 AM,9:43 AM,931,UA-6273-YYC-SFO,7:27 AM,8:45 AM
932,foxbusiness,7:35 AM,9:43 AM,932,UA-6273-YYC-SFO,7:27 AM,8:45 AM
933,allegiantair,7:35 AM,9:43 AM,933,UA-6273-YYC-SFO,7:27 AM,8:45 AM
934,boston,7:35 AM,9:43 AM,934,UA-6273-YYC-SFO,7:27 AM,8:45 AM
935,travelocity,7:35 AM,9:43 AM,935,UA-6273-YYC-SFO,7:27 AM,8:45 AM
936,orbitz,7:35 AM,9:43 AM,936,UA-6273-YYC-SFO,7:27 AM,8:45 AM
937,weather,7:35 AM,9:43 AM,937,UA-6273-YYC-SFO,7:27 AM,8:45 AM
938,usatoday,7:35 AM,9:43 AM,938,UA-6273-YYC-SFO,7:27 AM,8:45 AM
939,mytripandmore,7:35 AM,9:43 AM,939,UA-6273-YYC-SFO,7:27 AM,8:45 AM
940,flightarrival,7:35 AM,9:43 AM,940,UA-6273-YYC-SFO,7:27 AM,8:45 AM
941,aa,10:40 AM,12:55 PM,941,AA-4198-ORD-CLE,10:54 AM,12:50 PM
942,flightexplorer,10:40 AM,12:55 PM,942,AA-4198-ORD-CLE,10:54 AM,12:50 PM
943,airtravelcenter,10:40 AM,12:55 PM,943,AA-4198-ORD-CLE,10:54 AM,12:50 PM
944,myrateplan,10:40 AM,12:55 PM,944,AA-4198-ORD-CLE,10:54 AM,12:50 PM
945,helloflight,10:40 AM,12:55 PM,945,AA-4198-ORD-CLE,10:54 AM,12:50 PM
946,flytecomm,10:40 AM,12:55 PM,946,AA-4198-ORD-CLE,10:54 AM,12:50 PM
947,flightaware,10:40 AM,12:55 PM,947,AA-4198-ORD-CLE,10:54 AM,12:50 PM
948,wunderground,10:40 AM,12:55 PM,948,AA-4198-ORD-CLE,10:54 AM,12:50 PM
949,flights,10:40 AM,12:55 PM,949,AA-4198-ORD-CLE,10:54 AM,12:50 PM
950,businesstravellogue,10:40 AM,12:55 PM,950,AA-4198-ORD-CLE,10:54 AM,12:50 PM
951,flylouisville,10:40 AM,12:55 PM,951,AA-4198-ORD-CLE,10:54 AM,12:50 PM
952,flightstats,10:40 AM,12:55 PM,952,AA-4198-ORD-CLE,10:54 AM,12:50 PM
953,quicktrip,10:40 AM,12:55 PM,953,AA-4198-ORD-CLE,10:54 AM,12:50 PM
954,world-flight-tracker,10:40 AM,12:55 PM,954,AA-4198-ORD-CLE,10:54 AM,12:50 PM
955,flightview,10:40 AM,12:55 PM,955,AA-4198-ORD-CLE,10:54 AM,12:50 PM
956,panynj,10:40 AM,12:55 PM,956,AA-4198-ORD-CLE,10:54 AM,12:50 PM
957,gofox,10:40 AM,12:55 PM,957,AA-4198-ORD-CLE,10:54 AM,12:50 PM
958,foxbusiness,10:40 AM,12:55 PM,958,AA-4198-ORD-CLE,10:54 AM,12:50 PM
959,allegiantair,10:40 AM,12:55 PM,959,AA-4198-ORD-CLE,10:54 AM,12:50 PM
960,boston,10:40 AM,12:55 PM,960,AA-4198-ORD-CLE,10:54 AM,12:50 PM
961,travelocity,10:40 AM,12:55 PM,961,AA-4198-ORD-CLE,10:54 AM,12:50 PM
962,orbitz,10:40 AM,12:55 PM,962,AA-4198-ORD-CLE,10:54 AM,12:50 PM
963,weather,10:40 AM,12:55 PM,963,AA-4198-ORD-CLE,10:54 AM,12:50 PM
964,ord,10:40 AM,12:55 PM,964,AA-4198-ORD-CLE,10:54 AM,12:50 PM
965,flightarrival,10:40 AM,12:55 PM,965,AA-4198-ORD-CLE,10:54 AM,12:50 PM
966,ua,8:00 AM,11:55 AM,966,UA-397-JFK-SFO,8:29 AM,11:58 AM
967,flightexplorer,8:00 AM,11:55 AM,967,UA-397-JFK-SFO,8:29 AM,11:58 AM
968,airtravelcenter,8:00 AM,11:55 AM,968,UA-397-JFK-SFO,8:29 AM,11:58 AM
969,myrateplan,8:00 AM,11:55 AM,969,UA-397-JFK-SFO,8:29 AM,11:58 AM
970,helloflight,8:00 AM,11:55 AM,970,UA-397-JFK-SFO,8:29 AM,11:58 AM
971,flytecomm,8:00 AM,11:55 AM,971,UA-397-JFK-SFO,8:29 AM,11:58 AM
972,flights,8:00 AM,11:55 AM,972,UA-397-JFK-SFO,8:29 AM,11:58 AM
973,businesstravellogue,8:00 AM,11:55 AM,973,UA-397-JFK-SFO,8:29 AM,11:58 AM
974,flylouisville,8:00 AM,11:55 AM,974,UA-397-JFK-SFO,8:29 AM,11:58 AM
975,flightstats,8:00 AM,11:55 AM,975,UA-397-JFK-SFO,8:29 AM,11:58 AM
976,quicktrip,8:00 AM,11:55 AM,976,UA-397-JFK-SFO,8:29 AM,11:58 AM
977,world-flight-tracker,8:00 AM,11:55 AM,977,UA-397-JFK-SFO,8:29 AM,11:58 AM
978,flightview,8:00 AM,11:55 AM,978,UA-397-JFK-SFO,8:29 AM,11:58 AM
979,panynj,8:00 AM,11:55 AM,979,UA-397-JFK-SFO,8:29 AM,11:58 AM
980,gofox,8:00 AM,11:55 AM,980,UA-397-JFK-SFO,8:29 AM,11:58 AM
981,foxbusiness,8:00 AM,11:55 AM,981,UA-397-JFK-SFO,8:29 AM,11:58 AM
982,allegiantair,8:00 AM,11:55 AM,982,UA-397-JFK-SFO,8:29 AM,11:58 AM
983,boston,8:00 AM,11:55 AM,983,UA-397-JFK-SFO,8:29 AM,11:58 AM
984,travelocity,8:00 AM,11:55 AM,984,UA-397-JFK-SFO,8:29 AM,11:58 AM
985,orbitz,8:00 AM,11:55 AM,985,UA-397-JFK-SFO,8:29 AM,11:58 AM
986,weather,8:00 AM,11:55 AM,986,UA-397-JFK-SFO,8:29 AM,11:58 AM
987,sfo,8:00 AM,11:55 AM,987,UA-397-JFK-SFO,8:29 AM,11:58 AM
988,aa,7:15 AM,11:35 AM,988,AA-2268-PHX-ORD,7:22 AM,11:06 AM
989,flightexplorer,7:15 AM,11:35 AM,989,AA-2268-PHX-ORD,7:22 AM,11:06 AM
990,airtravelcenter,7:15 AM,11:35 AM,990,AA-2268-PHX-ORD,7:22 AM,11:06 AM
991,myrateplan,7:15 AM,11:35 AM,991,AA-2268-PHX-ORD,7:22 AM,11:06 AM
992,helloflight,7:15 AM,11:35 AM,992,AA-2268-PHX-ORD,7:22 AM,11:06 AM
993,flytecomm,7:15 AM,11:35 AM,993,AA-2268-PHX-ORD,7:22 AM,11:06 AM
994,flightaware,7:15 AM,11:35 AM,994,AA-2268-PHX-ORD,7:22 AM,11:06 AM
995,wunderground,7:15 AM,11:35 AM,995,AA-2268-PHX-ORD,7:22 AM,11:06 AM
996,flights,7:15 AM,11:35 AM,996,AA-2268-PHX-ORD,7:22 AM,11:06 AM
997,businesstravellogue,7:15 AM,11:35 AM,997,AA-2268-PHX-ORD,7:22 AM,11:06 AM
998,flylouisville,7:15 AM,11:35 AM,998,AA-2268-PHX-ORD,7:22 AM,11:06 AM
999,flightstats,7:15 AM,11:35 AM,999,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1000,quicktrip,7:15 AM,11:35 AM,1000,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1001,world-flight-tracker,7:15 AM,11:35 AM,1001,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1002,flightview,7:15 AM,11:35 AM,1002,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1003,panynj,7:15 AM,11:35 AM,1003,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1004,gofox,7:15 AM,11:35 AM,1004,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1005,foxbusiness,7:15 AM,11:35 AM,1005,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1006,allegiantair,7:15 AM,11:35 AM,1006,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1007,boston,7:15 AM,11:35 AM,1007,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1008,travelocity,7:15 AM,11:35 AM,1008,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1009,orbitz,7:15 AM,11:35 AM,1009,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1010,weather,7:15 AM,11:35 AM,1010,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1011,ord,7:15 AM,11:35 AM,1011,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1012,usatoday,7:15 AM,11:35 AM,1012,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1013,flightarrival,7:15 AM,11:35 AM,1013,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1014,CO,2:53 PM,4:48 PM,1014,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1015,airtravelcenter,2:53 PM,4:48 PM,1015,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1016,myrateplan,2:53 PM,4:48 PM,1016,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1017,helloflight,2:53 PM,4:48 PM,1017,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1018,flytecomm,2:53 PM,4:48 PM,1018,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1019,flights,2:53 PM,4:48 PM,1019,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1020,businesstravellogue,2:53 PM,4:48 PM,1020,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1021,flylouisville,2:53 PM,4:48 PM,1021,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1022,flightstats,2:53 PM,4:48 PM,1022,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1023,quicktrip,2:53 PM,4:48 PM,1023,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1024,flightview,2:53 PM,4:48 PM,1024,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1025,panynj,2:53 PM,4:48 PM,1025,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1026,gofox,2:53 PM,4:48 PM,1026,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1027,foxbusiness,2:53 PM,4:48 PM,1027,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1028,allegiantair,2:53 PM,4:48 PM,1028,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1029,boston,2:53 PM,4:48 PM,1029,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1030,travelocity,2:53 PM,4:48 PM,1030,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1031,orbitz,2:53 PM,4:48 PM,1031,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1032,weather,2:53 PM,4:48 PM,1032,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1033,ifly,2:53 PM,4:48 PM,1033,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1034,usatoday,2:53 PM,4:48 PM,1034,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1035,mytripandmore,2:53 PM,4:48 PM,1035,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1036,aa,8:00 PM,9:45 PM,1036,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1037,flightexplorer,8:00 PM,9:45 PM,1037,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1038,airtravelcenter,8:00 PM,9:45 PM,1038,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1039,myrateplan,8:00 PM,9:45 PM,1039,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1040,helloflight,8:00 PM,9:45 PM,1040,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1041,flytecomm,8:00 PM,9:45 PM,1041,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1042,flightaware,8:00 PM,9:45 PM,1042,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1043,wunderground,8:00 PM,9:45 PM,1043,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1044,flights,8:00 PM,9:45 PM,1044,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1045,businesstravellogue,8:00 PM,9:45 PM,1045,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1046,flylouisville,8:00 PM,9:45 PM,1046,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1047,flightstats,8:00 PM,9:45 PM,1047,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1048,quicktrip,8:00 PM,9:45 PM,1048,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1049,world-flight-tracker,8:00 PM,9:45 PM,1049,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1050,flightview,8:00 PM,9:45 PM,1050,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1051,panynj,8:00 PM,9:45 PM,1051,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1052,gofox,8:00 PM,9:45 PM,1052,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1053,foxbusiness,8:00 PM,9:45 PM,1053,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1054,allegiantair,8:00 PM,9:45 PM,1054,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1055,boston,8:00 PM,9:45 PM,1055,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1056,travelocity,8:00 PM,9:45 PM,1056,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1057,orbitz,8:00 PM,9:45 PM,1057,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1058,weather,8:00 PM,9:45 PM,1058,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1059,ord,8:00 PM,9:45 PM,1059,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1060,mco,8:00 PM,9:45 PM,1060,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1061,usatoday,8:00 PM,9:45 PM,1061,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1062,mytripandmore,8:00 PM,9:45 PM,1062,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1063,flightarrival,8:00 PM,9:45 PM,1063,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1064,aa,11:35 AM,2:25 PM,1064,AA-271-MIA-LAX,11:52 AM,2:27 PM
1065,flightexplorer,11:35 AM,2:25 PM,1065,AA-271-MIA-LAX,11:52 AM,2:27 PM
1066,airtravelcenter,11:35 AM,2:25 PM,1066,AA-271-MIA-LAX,11:52 AM,2:27 PM
1067,myrateplan,11:35 AM,2:25 PM,1067,AA-271-MIA-LAX,11:52 AM,2:27 PM
1068,helloflight,11:35 AM,2:25 PM,1068,AA-271-MIA-LAX,11:52 AM,2:27 PM
1069,flytecomm,11:35 AM,2:25 PM,1069,AA-271-MIA-LAX,11:52 AM,2:27 PM
1070,flightaware,11:35 AM,2:25 PM,1070,AA-271-MIA-LAX,11:52 AM,2:27 PM
1071,wunderground,11:35 AM,2:25 PM,1071,AA-271-MIA-LAX,11:52 AM,2:27 PM
1072,flights,11:35 AM,2:25 PM,1072,AA-271-MIA-LAX,11:52 AM,2:27 PM
1073,businesstravellogue,11:35 AM,2:25 PM,1073,AA-271-MIA-LAX,11:52 AM,2:27 PM
1074,flylouisville,11:35 AM,2:25 PM,1074,AA-271-MIA-LAX,11:52 AM,2:27 PM
1075,flightstats,11:35 AM,2:25 PM,1075,AA-271-MIA-LAX,11:52 AM,2:27 PM
1076,quicktrip,11:35 AM,2:25 PM,1076,AA-271-MIA-LAX,11:52 AM,2:27 PM
1077,world-flight-tracker,11:35 AM,2:25 PM,1077,AA-271-MIA-LAX,11:52 AM,2:27 PM
1078,flightview,11:35 AM,2:25 PM,1078,AA-271-MIA-LAX,11:52 AM,2:27 PM
1079,panynj,11:35 AM,2:25 PM,1079,AA-271-MIA-LAX,11:52 AM,2:27 PM
1080,gofox,11:35 AM,2:25 PM,1080,AA-271-MIA-LAX,11:52 AM,2:27 PM
1081,foxbusiness,11:35 AM,2:25 PM,1081,AA-271-MIA-LAX,11:52 AM,2:27 PM
1082,allegiantair,11:35 AM,2:25 PM,1082,AA-271-MIA-LAX,11:52 AM,2:27 PM
1083,boston,11:35 AM,2:25 PM,1083,AA-271-MIA-LAX,11:52 AM,2:27 PM
1084,travelocity,11:35 AM,2:25 PM,1084,AA-271-MIA-LAX,11:52 AM,2:27 PM
1085,orbitz,11:35 AM,2:25 PM,1085,AA-271-MIA-LAX,11:52 AM,2:27 PM
1086,weather,11:35 AM,2:25 PM,1086,AA-271-MIA-LAX,11:52 AM,2:27 PM
1087,mytripandmore,11:35 AM,2:25 PM,1087,AA-271-MIA-LAX,11:52 AM,2:27 PM
1088,flightarrival,11:35 AM,2:25 PM,1088,AA-271-MIA-LAX,11:52 AM,2:27 PM
1089,ua,6:00 AM,7:23 AM,1089,UA-414-LAX-SFO,5:56 AM,7:17 AM
1090,flightexplorer,6:00 AM,7:23 AM,1090,UA-414-LAX-SFO,5:56 AM,7:17 AM
1091,airtravelcenter,6:00 AM,7:23 AM,1091,UA-414-LAX-SFO,5:56 AM,7:17 AM
1092,myrateplan,6:00 AM,7:23 AM,1092,UA-414-LAX-SFO,5:56 AM,7:17 AM
1093,helloflight,6:00 AM,7:23 AM,1093,UA-414-LAX-SFO,5:56 AM,7:17 AM
