id,source,sched_dep_time,sched_arr_time,id,flight,act_dep_time,act_arr_time
936,orbitz,7:35 AM,9:43 AM,936,UA-6273-YYC-SFO,7:27 AM,8:45 AM
937,weather,7:35 AM,9:43 AM,937,UA-6273-YYC-SFO,,
938,usatoday,,,938,UA-6273-YYC-SFO,7:41 AM,8:41 AM
939,mytripandmore,,,939,UA-6273-YYC-SFO,7:41 AM,8:45 AM
940,flightarrival,7:35 AM,9:43 AM,940,UA-6273-YYC-SFO,,
941,aa,10:40 AM,12:55 PM,941,AA-4198-ORD-CLE,10:54 AM,12:50 PM
942,flightexplorer,,,942,AA-4198-ORD-CLE,10:55 AM,12:37 PM
943,airtravelcenter,,,943,AA-4198-ORD-CLE,10:55 AM,12:37 PM
944,myrateplan,,,944,AA-4198-ORD-CLE,10:55 AM,12:37 PM
945,helloflight,,,945,AA-4198-ORD-CLE,10:55 AM,12:37 PM
946,flytecomm,,,946,AA-4198-ORD-CLE,10:55 AM,12:37 PM
947,flightaware,10:40 AM,12:45 PM,947,AA-4198-ORD-CLE,10:55 AM,12:37 PM
948,wunderground,10:40 AM,12:45 PM,948,AA-4198-ORD-CLE,10:55 AM,12:37 PM
949,flights,10:40 AM,12:55 PM,949,AA-4198-ORD-CLE,10:54 AM,12:50 PM
950,businesstravellogue,10:40 AM,12:55 PM,950,AA-4198-ORD-CLE,10:54 AM,12:50 PM
951,flylouisville,10:40 AM,12:55 PM,951,AA-4198-ORD-CLE,10:54 AM,12:50 PM
952,flightstats,10:40 AM,12:55 PM,952,AA-4198-ORD-CLE,10:54 AM,12:50 PM
953,quicktrip,10:40 AM,12:55 PM,953,AA-4198-ORD-CLE,10:54 AM,12:50 PM
954,world-flight-tracker,10:40 AM,12:55 PM,954,AA-4198-ORD-CLE,10:54 AM,12:50 PM
955,flightview,10:40 AM,12:55 PM,955,AA-4198-ORD-CLE,10:55 AM,12:48 PM
956,panynj,10:40 AM,12:55 PM,956,AA-4198-ORD-CLE,10:55 AM,12:48 PM
957,gofox,10:40 AM,12:55 PM,957,AA-4198-ORD-CLE,10:55 AM,12:48 PM
958,foxbusiness,10:40 AM,12:55 PM,958,AA-4198-ORD-CLE,10:55 AM,12:48 PM
959,allegiantair,10:40 AM,12:55 PM,959,AA-4198-ORD-CLE,10:55 AM,12:48 PM
960,boston,10:40 AM,12:55 PM,960,AA-4198-ORD-CLE,10:55 AM,12:48 PM
961,travelocity,10:40 AM,12:55 PM,961,AA-4198-ORD-CLE,10:35 AM,12:50 PM
962,orbitz,10:40 AM,12:55 PM,962,AA-4198-ORD-CLE,10:35 AM,12:50 PM
963,weather,10:40 AM,12:55 PM,963,AA-4198-ORD-CLE,,
964,ord,10:40 AM,12:55 PM,964,AA-4198-ORD-CLE,,
965,flightarrival,10:40 AM,12:55 PM,965,AA-4198-ORD-CLE,10:55 AM,12:48 PM
966,ua,8:00 AM,11:55 AM,966,UA-397-JFK-SFO,8:29 AM,11:58 AM
967,flightexplorer,,,967,UA-397-JFK-SFO,8:47 AM,11:30 AM
968,airtravelcenter,,,968,UA-397-JFK-SFO,8:48 AM,11:30 AM
969,myrateplan,,,969,UA-397-JFK-SFO,8:48 AM,11:30 AM
970,helloflight,,,970,UA-397-JFK-SFO,8:48 AM,11:30 AM
971,flytecomm,,,971,UA-397-JFK-SFO,8:48 AM,11:30 AM
972,flights,8:00 AM,11:55 AM,972,UA-397-JFK-SFO,8:29 AM,11:58 AM
973,businesstravellogue,8:00 AM,11:55 AM,973,UA-397-JFK-SFO,8:29 AM,11:58 AM
974,flylouisville,8:00 AM,11:55 AM,974,UA-397-JFK-SFO,8:29 AM,11:58 AM
975,flightstats,8:00 AM,11:55 AM,975,UA-397-JFK-SFO,8:29 AM,11:58 AM
976,quicktrip,8:00 AM,11:55 AM,976,UA-397-JFK-SFO,8:29 AM,11:58 AM
977,world-flight-tracker,8:00 AM,11:55 AM,977,UA-397-JFK-SFO,8:29 AM,11:58 AM
978,flightview,8:00 AM,11:55 AM,978,UA-397-JFK-SFO,8:49 AM,11:58 AM
979,panynj,8:00 AM,11:55 AM,979,UA-397-JFK-SFO,8:49 AM,11:58 AM
980,gofox,8:00 AM,11:55 AM,980,UA-397-JFK-SFO,8:49 AM,11:58 AM
981,foxbusiness,8:00 AM,11:55 AM,981,UA-397-JFK-SFO,8:49 AM,11:58 AM
982,allegiantair,8:00 AM,11:55 AM,982,UA-397-JFK-SFO,8:49 AM,11:58 AM
983,boston,8:00 AM,11:55 AM,983,UA-397-JFK-SFO,8:49 AM,11:35 AM
984,travelocity,,11:55 AM,984,UA-397-JFK-SFO,8:48 AM,11:58 AM
985,orbitz,8:19 AM,11:55 AM,985,UA-397-JFK-SFO,8:48 AM,11:58 AM
986,weather,8:00 AM,11:55 AM,986,UA-397-JFK-SFO,8:49 AM,11:34 AM
987,sfo,,11:55 AM,987,UA-397-JFK-SFO,,
988,aa,7:15 AM,11:35 AM,988,AA-2268-PHX-ORD,7:22 AM,11:06 AM
989,flightexplorer,,,989,AA-2268-PHX-ORD,7:23 AM,11:04 AM
990,airtravelcenter,,,990,AA-2268-PHX-ORD,7:22 AM,11:04 AM
991,myrateplan,,,991,AA-2268-PHX-ORD,7:22 AM,11:04 AM
992,helloflight,,,992,AA-2268-PHX-ORD,7:22 AM,11:04 AM
993,flytecomm,,,993,AA-2268-PHX-ORD,7:22 AM,11:04 AM
994,flightaware,7:15 AM,10:57 AM,994,AA-2268-PHX-ORD,7:23 AM,11:04 AM
995,wunderground,7:15 AM,10:57 AM,995,AA-2268-PHX-ORD,7:23 AM,11:04 AM
996,flights,7:15 AM,11:35 AM,996,AA-2268-PHX-ORD,7:22 AM,11:06 AM
997,businesstravellogue,7:15 AM,11:35 AM,997,AA-2268-PHX-ORD,7:22 AM,11:06 AM
998,flylouisville,7:15 AM,11:35 AM,998,AA-2268-PHX-ORD,7:22 AM,11:06 AM
999,flightstats,7:15 AM,11:35 AM,999,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1000,quicktrip,7:15 AM,11:35 AM,1000,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1001,world-flight-tracker,7:15 AM,11:35 AM,1001,AA-2268-PHX-ORD,7:22 AM,11:06 AM
1002,flightview,7:15 AM,11:35 AM,1002,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1003,panynj,7:15 AM,11:35 AM,1003,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1004,gofox,7:15 AM,11:35 AM,1004,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1005,foxbusiness,7:15 AM,11:35 AM,1005,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1006,allegiantair,7:15 AM,11:35 AM,1006,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1007,boston,7:15 AM,11:35 AM,1007,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1008,travelocity,7:15 AM,11:35 AM,1008,AA-2268-PHX-ORD,7:10 AM,11:06 AM
1009,orbitz,7:15 AM,11:35 AM,1009,AA-2268-PHX-ORD,7:10 AM,11:06 AM
1010,weather,7:15 AM,11:35 AM,1010,AA-2268-PHX-ORD,7:23 AM,11:04 AM
1011,ord,7:15 AM,11:35 AM,1011,AA-2268-PHX-ORD,,
1012,usatoday,7:15 AM,11:35 AM,1012,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1013,flightarrival,7:15 AM,11:35 AM,1013,AA-2268-PHX-ORD,7:23 AM,11:04 AM
1014,CO,2:53 PM,4:48 PM,1014,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1015,airtravelcenter,2:53 PM,4:48 PM,1015,CO-1250-MIA-IAH,,
1016,myrateplan,2:53 PM,4:48 PM,1016,CO-1250-MIA-IAH,,
1017,helloflight,2:53 PM,4:48 PM,1017,CO-1250-MIA-IAH,,
1018,flytecomm,2:53 PM,4:48 PM,1018,CO-1250-MIA-IAH,,
1019,flights,,,1019,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1020,businesstravellogue,,,1020,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1021,flylouisville,,,1021,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1022,flightstats,2:53 PM,4:48 PM,1022,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1023,quicktrip,2:53 PM,4:48 PM,1023,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1024,flightview,,,1024,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1025,panynj,,,1025,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1026,gofox,,,1026,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1027,foxbusiness,,,1027,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1028,allegiantair,,,1028,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1029,boston,,,1029,CO-1250-MIA-IAH,3:17 PM,4:55 PM
1030,travelocity,2:53 PM,4:48 PM,1030,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1031,orbitz,2:53 PM,4:48 PM,1031,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1032,weather,2:53 PM,4:48 PM,1032,CO-1250-MIA-IAH,,
1033,ifly,2:53 PM,4:48 PM,1033,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1034,usatoday,,,1034,CO-1250-MIA-IAH,3:17 PM,4:55 PM
1035,mytripandmore,2:53 PM,4:48 PM,1035,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1036,aa,,9:45 PM,1036,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1037,flightexplorer,,,1037,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1038,airtravelcenter,,,1038,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1039,myrateplan,,,1039,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1040,helloflight,,,1040,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1041,flytecomm,,,1041,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1042,flightaware,8:00 PM,9:25 PM,1042,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1043,wunderground,8:00 PM,9:25 PM,1043,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1044,flights,8:00 PM,9:45 PM,1044,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1045,businesstravellogue,8:00 PM,9:45 PM,1045,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1046,flylouisville,8:00 PM,9:45 PM,1046,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1047,flightstats,8:00 PM,9:45 PM,1047,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1048,quicktrip,8:00 PM,9:45 PM,1048,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1049,world-flight-tracker,8:00 PM,9:45 PM,1049,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1050,flightview,8:00 PM,9:45 PM,1050,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1051,panynj,8:00 PM,9:45 PM,1051,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1052,gofox,8:00 PM,9:45 PM,1052,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1053,foxbusiness,8:00 PM,9:45 PM,1053,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1054,allegiantair,8:00 PM,9:45 PM,1054,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1055,boston,8:00 PM,9:45 PM,1055,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1056,travelocity,8:00 PM,9:45 PM,1056,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1057,orbitz,8:00 PM,9:45 PM,1057,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1058,weather,8:00 PM,9:45 PM,1058,AA-1221-MCO-ORD,,
1059,ord,8:00 PM,9:45 PM,1059,AA-1221-MCO-ORD,,
1060,mco,8:00 PM,,1060,AA-1221-MCO-ORD,,
1061,usatoday,8:00 PM,9:45 PM,1061,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1062,mytripandmore,8:00 PM,9:45 PM,1062,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1063,flightarrival,8:00 PM,9:45 PM,1063,AA-1221-MCO-ORD,,
1064,aa,11:35 AM,2:25 PM,1064,AA-271-MIA-LAX,11:52 AM,2:27 PM
1065,flightexplorer,,,1065,AA-271-MIA-LAX,11:52 AM,2:21 PM
1066,airtravelcenter,,,1066,AA-271-MIA-LAX,11:52 AM,2:21 PM
1067,myrateplan,,,1067,AA-271-MIA-LAX,11:52 AM,2:21 PM
1068,helloflight,,,1068,AA-271-MIA-LAX,11:52 AM,2:21 PM
1069,flytecomm,,,1069,AA-271-MIA-LAX,11:52 AM,2:21 PM
1070,flightaware,11:35 AM,1:57 PM,1070,AA-271-MIA-LAX,11:52 AM,2:21 PM
1071,wunderground,11:35 AM,1:57 PM,1071,AA-271-MIA-LAX,11:52 AM,2:21 PM
1072,flights,11:35 AM,2:25 PM,1072,AA-271-MIA-LAX,11:52 AM,2:27 PM
1073,businesstravellogue,11:35 AM,2:25 PM,1073,AA-271-MIA-LAX,11:52 AM,2:27 PM
1074,flylouisville,11:35 AM,2:25 PM,1074,AA-271-MIA-LAX,11:52 AM,2:27 PM
1075,flightstats,11:35 AM,2:25 PM,1075,AA-271-MIA-LAX,11:52 AM,2:27 PM
1076,quicktrip,11:35 AM,2:25 PM,1076,AA-271-MIA-LAX,11:52 AM,2:27 PM
1077,world-flight-tracker,11:35 AM,2:25 PM,1077,AA-271-MIA-LAX,11:52 AM,2:27 PM
1078,flightview,11:35 AM,2:25 PM,1078,AA-271-MIA-LAX,11:52 AM,2:27 PM
1079,panynj,11:35 AM,2:25 PM,1079,AA-271-MIA-LAX,11:52 AM,2:27 PM
1080,gofox,11:35 AM,2:25 PM,1080,AA-271-MIA-LAX,11:52 AM,2:27 PM
1081,foxbusiness,11:35 AM,2:25 PM,1081,AA-271-MIA-LAX,11:52 AM,2:27 PM
1082,allegiantair,11:35 AM,2:25 PM,1082,AA-271-MIA-LAX,11:52 AM,2:27 PM
1083,boston,11:35 AM,2:25 PM,1083,AA-271-MIA-LAX,11:52 AM,2:18 PM
1084,travelocity,11:35 AM,2:25 PM,1084,AA-271-MIA-LAX,11:33 AM,2:27 PM
1085,orbitz,11:35 AM,2:25 PM,1085,AA-271-MIA-LAX,11:33 AM,2:27 PM
1086,weather,11:35 AM,2:25 PM,1086,AA-271-MIA-LAX,11:52 AM,2:17 PM
1087,mytripandmore,11:35 AM,2:25 PM,1087,AA-271-MIA-LAX,11:33 AM,2:27 PM
1088,flightarrival,11:35 AM,2:25 PM,1088,AA-271-MIA-LAX,11:52 AM,2:17 PM
1089,ua,6:00 AM,7:23 AM,1089,UA-414-LAX-SFO,5:56 AM,7:17 AM
1090,flightexplorer,,,1090,UA-414-LAX-SFO,6:09 AM,7:04 AM
1091,airtravelcenter,,,1091,UA-414-LAX-SFO,6:10 AM,7:04 AM
1092,myrateplan,,,1092,UA-414-LAX-SFO,6:10 AM,7:04 AM
1093,helloflight,,,1093,UA-414-LAX-SFO,6:10 AM,7:04 AM
1094,flytecomm,,,1094,UA-414-LAX-SFO,6:10 AM,7:04 AM
1095,flights,,,1095,UA-414-LAX-SFO,5:56 AM,7:17 AM
1096,businesstravellogue,,,1096,UA-414-LAX-SFO,5:56 AM,7:17 AM
1097,flylouisville,,,1097,UA-414-LAX-SFO,5:56 AM,7:17 AM
1098,flightstats,6:00 AM,7:23 AM,1098,UA-414-LAX-SFO,5:56 AM,7:17 AM
1099,quicktrip,6:00 AM,7:23 AM,1099,UA-414-LAX-SFO,5:56 AM,7:17 AM
1100,flightview,,,1100,UA-414-LAX-SFO,6:10 AM,7:17 AM
1101,panynj,,,1101,UA-414-LAX-SFO,6:10 AM,7:17 AM
1102,gofox,,,1102,UA-414-LAX-SFO,6:10 AM,7:17 AM
1103,foxbusiness,,,1103,UA-414-LAX-SFO,6:10 AM,7:17 AM
1104,allegiantair,,,1104,UA-414-LAX-SFO,6:10 AM,7:17 AM
1105,boston,,,1105,UA-414-LAX-SFO,6:10 AM,7:10 AM
1106,travelocity,,,1106,UA-414-LAX-SFO,6:09 AM,7:17 AM
1107,orbitz,6:13 AM,7:23 AM,1107,UA-414-LAX-SFO,6:09 AM,7:17 AM
1108,orbitz,6:14 AM,7:23 AM,1108,UA-414-LAX-SFO,6:09 AM,7:17 AM
1109,weather,6:00 AM,7:23 AM,1109,UA-414-LAX-SFO,,
1110,sfo,,7:23 AM,1110,UA-414-LAX-SFO,,
1111,usatoday,,,1111,UA-414-LAX-SFO,6:10 AM,7:10 AM
1112,flightarrival,6:00 AM,7:23 AM,1112,UA-414-LAX-SFO,,
1113,CO,7:10 AM,8:56 PM,1113,CO-47-IAH-LAX,8:25 AM,9:52 PM
1114,airtravelcenter,7:10 AM,8:56 PM,1114,CO-47-IAH-LAX,,
1115,myrateplan,7:10 AM,8:56 PM,1115,CO-47-IAH-LAX,,
1116,helloflight,7:10 AM,8:56 PM,1116,CO-47-IAH-LAX,,
1117,flytecomm,7:10 AM,8:56 PM,1117,CO-47-IAH-LAX,,
1118,flightaware,7:27 PM,8:46 PM,1118,CO-47-IAH-LAX,7:27 PM,8:46 PM
1119,wunderground,7:27 PM,8:46 PM,1119,CO-47-IAH-LAX,7:27 PM,8:46 PM
1120,flights,,,1120,CO-47-IAH-LAX,8:25 PM,8:46 PM
1121,businesstravellogue,,,1121,CO-47-IAH-LAX,8:25 PM,8:46 PM
1122,flylouisville,,,1122,CO-47-IAH-LAX,8:25 PM,8:46 PM
1123,flightstats,7:10 PM,8:56 PM,1123,CO-47-IAH-LAX,8:25 PM,9:52 PM
1124,quicktrip,7:10 PM,8:56 PM,1124,CO-47-IAH-LAX,8:25 PM,9:52 PM
1125,flightview,,,1125,CO-47-IAH-LAX,8:36 PM,9:38 PM
1126,panynj,,,1126,CO-47-IAH-LAX,8:36 PM,9:38 PM
1127,gofox,,,1127,CO-47-IAH-LAX,8:36 PM,9:38 PM
1128,foxbusiness,,,1128,CO-47-IAH-LAX,8:36 PM,9:38 PM
1129,allegiantair,,,1129,CO-47-IAH-LAX,8:36 PM,9:38 PM
1130,boston,,,1130,CO-47-IAH-LAX,8:36 PM,9:38 PM
1131,orbitz,7:10 PM,10:48 PM,1131,CO-47-IAH-LAX,8:25 PM,
1132,mytripandmore,7:10 PM,10:48 PM,1132,CO-47-IAH-LAX,8:25 PM,
1133,flightwise,7:27 PM,8:46 PM,1133,CO-47-IAH-LAX,7:27 PM,8:46 PM
1134,ua,8:29 PM,9:24 AM,1134,UA-3373-IAD-PHL,8:26 AM,9:13 AM
1135,flightexplorer,,,1135,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1136,airtravelcenter,,,1136,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1137,myrateplan,,,1137,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1138,helloflight,,,1138,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1139,flytecomm,,,1139,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1140,flights,,,1140,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1141,businesstravellogue,,,1141,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1142,flylouisville,,,1142,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1143,flightstats,8:29 PM,9:24 AM,1143,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1144,quicktrip,8:29 PM,9:24 AM,1144,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1145,flightview,,,1145,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1146,panynj,,,1146,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1147,gofox,,,1147,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1148,foxbusiness,,,1148,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1149,allegiantair,,,1149,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1150,boston,,,1150,UA-3373-IAD-PHL,8:37 AM,9:11 AM
1151,travelocity,,,1151,UA-3373-IAD-PHL,8:35 AM,9:13 AM
1152,weather,8:29 PM,9:24 AM,1152,UA-3373-IAD-PHL,,
1153,phl,,9:24 AM,1153,UA-3373-IAD-PHL,,
1154,ifly,8:29 PM,9:24 AM,1154,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1155,usatoday,8:29 PM,9:24 AM,1155,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1156,flightarrival,8:29 PM,9:24 AM,1156,UA-3373-IAD-PHL,,
1157,aa,7:25 AM,11:10 AM,1157,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1158,flightexplorer,,,1158,AA-2525-DFW-MIA,7:40 AM,10:43 AM
1159,airtravelcenter,,,1159,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1160,myrateplan,,,1160,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1161,helloflight,,,1161,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1162,flytecomm,,,1162,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1163,flightaware,7:25 AM,10:43 AM,1163,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1164,wunderground,7:25 AM,10:43 AM,1164,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1165,flights,7:25 AM,11:10 AM,1165,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1166,businesstravellogue,7:25 AM,11:10 AM,1166,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1167,flylouisville,7:25 AM,11:10 AM,1167,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1168,flightstats,7:25 AM,11:10 AM,1168,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1169,quicktrip,7:25 AM,11:10 AM,1169,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1170,world-flight-tracker,7:25 AM,11:10 AM,1170,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1171,flightview,7:25 AM,11:10 AM,1171,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1172,panynj,7:25 AM,11:10 AM,1172,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1173,gofox,7:25 AM,11:10 AM,1173,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1174,foxbusiness,7:25 AM,11:10 AM,1174,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1175,allegiantair,7:25 AM,11:10 AM,1175,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1176,boston,7:25 AM,11:10 AM,1176,AA-2525-DFW-MIA,7:40 AM,10:53 AM
1177,travelocity,7:25 AM,11:10 AM,1177,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1178,orbitz,7:25 AM,11:10 AM,1178,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1179,weather,7:25 AM,11:10 AM,1179,AA-2525-DFW-MIA,7:40 AM,10:52 AM
1180,mia,,11:10 AM,1180,AA-2525-DFW-MIA,,11:06 AM
1181,mytripandmore,7:25 AM,11:10 AM,1181,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1182,flightwise,7:25 AM,10:43 AM,1182,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1183,aa,10:15 AM,12:10 PM,1183,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1184,flightexplorer,,,1184,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1185,airtravelcenter,,,1185,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1186,myrateplan,,,1186,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1187,helloflight,,,1187,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1188,flytecomm,,,1188,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1189,flightaware,10:15 AM,11:43 AM,1189,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1190,wunderground,10:15 AM,11:43 AM,1190,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1191,flights,10:15 AM,12:10 PM,1191,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1192,businesstravellogue,10:15 AM,12:10 PM,1192,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1193,flylouisville,10:15 AM,12:10 PM,1193,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1194,flightstats,10:15 AM,12:10 PM,1194,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1195,quicktrip,10:15 AM,12:10 PM,1195,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1196,world-flight-tracker,10:15 AM,12:10 PM,1196,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1197,flightview,10:15 AM,12:10 PM,1197,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1198,panynj,10:15 AM,12:10 PM,1198,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1199,gofox,10:15 AM,12:10 PM,1199,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1200,foxbusiness,10:15 AM,12:10 PM,1200,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1201,allegiantair,10:15 AM,12:10 PM,1201,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1202,boston,10:15 AM,12:10 PM,1202,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1203,travelocity,10:15 AM,12:10 PM,1203,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1204,orbitz,10:15 AM,12:10 PM,1204,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1205,weather,10:15 AM,12:10 PM,1205,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1206,usatoday,10:15 AM,12:10 PM,1206,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1207,mytripandmore,10:15 AM,12:10 PM,1207,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1208,flightarrival,10:15 AM,12:10 PM,1208,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1209,CO,10:25 AM,6:44 PM,1209,CO-16-LAX-EWR,10:20 AM,6:34 PM
1210,airtravelcenter,10:25 AM,6:44 PM,1210,CO-16-LAX-EWR,,
1211,myrateplan,10:25 AM,6:44 PM,1211,CO-16-LAX-EWR,,
1212,helloflight,10:25 AM,6:44 PM,1212,CO-16-LAX-EWR,,
1213,flytecomm,10:25 AM,6:44 PM,1213,CO-16-LAX-EWR,,
1214,flights,,,1214,CO-16-LAX-EWR,10:20 AM,6:34 PM
1215,businesstravellogue,,,1215,CO-16-LAX-EWR,10:20 AM,6:34 PM
1216,flylouisville,,,1216,CO-16-LAX-EWR,10:20 AM,6:34 PM
1217,flightstats,10:25 AM,6:44 PM,1217,CO-16-LAX-EWR,10:20 AM,6:34 PM
1218,quicktrip,10:25 AM,6:44 PM,1218,CO-16-LAX-EWR,10:20 AM,6:34 PM
1219,flightview,,,1219,CO-16-LAX-EWR,10:37 AM,6:34 PM
1220,panynj,,,1220,CO-16-LAX-EWR,10:37 AM,6:34 PM
1221,gofox,,,1221,CO-16-LAX-EWR,10:37 AM,6:34 PM
1222,foxbusiness,,,1222,CO-16-LAX-EWR,10:37 AM,6:34 PM
1223,allegiantair,,,1223,CO-16-LAX-EWR,10:37 AM,6:34 PM
1224,boston,,,1224,CO-16-LAX-EWR,10:37 AM,6:13 PM
1225,orbitz,10:25 AM,6:44 PM,1225,CO-16-LAX-EWR,10:20 AM,6:34 PM
1226,weather,10:25 AM,6:44 PM,1226,CO-16-LAX-EWR,,
1227,ifly,10:25 AM,6:44 PM,1227,CO-16-LAX-EWR,10:20 AM,6:34 PM
1228,usatoday,10:25 AM,6:44 PM,1228,CO-16-LAX-EWR,,
1229,flightarrival,10:25 AM,6:44 PM,1229,CO-16-LAX-EWR,,
1230,aa,4:15 PM,7:55 PM,1230,AA-484-DFW-MIA,4:29 PM,7:39 PM
1231,flightexplorer,,,1231,AA-484-DFW-MIA,4:30 PM,7:37 PM
1232,airtravelcenter,,,1232,AA-484-DFW-MIA,4:29 PM,7:37 PM
