WinMagic : Subquery Elimination Using Window Aggregation,"Qi Cheng, Hamid Pirahesh, Linqi Liu, Kwai Wong, Wenbin Ma, Calisto Zuzarte",SIGMOD Conference,2003
Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,"Daniel A. Keim, Alexander Hinneburg",VLDB,1999
"Information Translation, Mediation, and Mosaic-Based Browsing in the TSIMMIS System","Yannis Papakonstantinou, Joachim Hammer, Jennifer Widom, Jeffrey D. Ullman, Hector Garcia-Molina, Kelly Ireland",SIGMOD Conference,1995
The SR-tree: An Index Structure for High-Dimensional Nearest Neighbor Queries,"Norio Katayama, Shin'ichi Satoh",SIGMOD Record,1997
Qualified Answers That Reflect User Needs and Preferences,"Terry Gaasterland, Jorge Lobo",VLDB,1994
DOMINO: Databases fOr MovINg Objects tracking,"Jutai Zhou, Ouri Wolfson, Sam Chamberlain, A. Prasad Sistla, Bo Xu",SIGMOD Conference,1999
Concurrency and Recovery in Generalized Search Trees,"C. Mohan, Joseph M. Hellerstein, Marcel Kornacker",SIGMOD Conference,1997
Update Propagation Strategies to Improve Freshness in Lazy Master Replicated Databases,"Eric Simon, Esther Pacitti",VLDB J.,2000
Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",VLDB,1998
HyperFile: A Data and Query Model for Documents,"David Bloom, Chris Clifton, Hector Garcia-Molina",VLDB J.,1995
The Data That You Won't Find in Databases: Tutorial panel on data exchange formats,"David Maier, Peter Buneman",SIGMOD Conference,1-995
Selectivity Estimation Without the Attribute Value Independence Assumption,"Viswanath Poosala, Yannis E. Ioannidis",VLDB,1997
Synchronization and Recovery in a Client-Server Storage System,"Alexandros Biliris, Euthimios Panagos",VLDB J.,1997
Carnot and InfoSleuth: Database Technology and the World Wide Web,"K. Ong, Christine Tomlinson, Darrell Woelk, C. Unnikrishnan, William Bohrer, Nigel Jacobs",SIGMOD Record,1995
Are quorums an alternative for data replication?,"Bettina Kemme, Ricardo Jiménez-Peris, Marta Patiño-Martínez, Gustavo Alonso",ACM Trans. Database Syst.,2003
An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences,Costas Vassilakis,SIGMOD Record,2000
"Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 1",Hans-Jörg Schek,VLDB,2000
A Sequential Pattern Query Language for Supporting Instant Data Mining for e-Services,"Reza Sadri, Amir M. Zarkesh, Jafar Adibi, Carlo Zaniolo",VLDB,2001
Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",VLDB,1999
The n-Tier Hub Technology,"Rainer A. Sommer, David Bailey, Thomas R. Gulledge",SIGMOD Record,2-002
"Of Crawlers, Portals, Mice and Men: Is there more to Mining the Web? (Panel)","Kyuseok Shim, Rajeev Rastogi, Minos N. Garofalakis, Sridhar Ramaswamy",SIGMOD Conference,1999
Developments at ACM TODS,Richard T. Snodgrass,SIGMOD Record,2003
Improving Adaptable Similarity Query Processing by Using Approximations,"Hans-Peter Kriegel, Bernhard Braunmüller, Thomas Seidl, Mihael Ankerst",VLDB,1998
Intelligent Rollups in Multidimensional OLAP Data,"Sunita Sarawagi, Gayatri Sathe",VLDB,2001
"The Glue-Nail Deductive Database System: Design, Implementation, and Evaluation","Geoffrey Phipps, Marcia A. Derr, Shinichi Morishita",VLDB J.,1994
Objectivity Industrial Exhibit,Objectivity,VLDB,1998
Answering Queries with Aggregation Using Views,"H. V. Jagadish, Shaul Dar, Divesh Srivastava, Alon Y. Levy",VLDB,1996
Query Previews for Networked Information Systems: A Case Study with NASA Environmental Data,"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",SIGMOD Record,1997
Join Queries with External Text Sources: Execution and Optimization Techniques,"Umeshwar Dayal, Surajit Chaudhuri, Tak W. Yan",SIGMOD Conference,1995
Searching in metric spaces by spatial approximation,Gonzalo Navarro,VLDB J.,2002
Incremental Maintenance of Views with Duplicates,"Leonid Libkin, Timothy Griffin",SIGMOD Conference,1995
Efficient Algorithms for Mining Outliers from Large Data Sets,"Kyuseok Shim, Sridhar Ramaswamy, Rajeev Rastogi",SIGMOD Conference,2000
Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl,"Alexandros Labrinidis, Nick Roussopoulos",SIGMOD Conference,2000
Self-tuning Histograms: Building Histograms Without Looking at Data,"Surajit Chaudhuri, Ashraf Aboulnaga",SIGMOD Conference,1-999
Editorial,Richard T. Snodgrass,ACM Trans. Database Syst.,2001
Integration of Data Mining with Database Technology,"Amir Netz, Surajit Chaudhuri, Jeff Bernhardt, Usama M. Fayyad",VLDB,2000
Nearest Neighbor Queries,"Stephen Kelley, Frédéic Vincent, Nick Roussopoulos",SIGMOD Conference,1995
Database indexing for large DNA and protein sequence collections,"Robert W. Irving, Malcolm P. Atkinson, Ela Hunt",VLDB J.,2002
Using Unknowns to Prevent Discovery of Association Rules,"Chris Clifton, Yücel Saygin, Vassilios S. Verykios",SIGMOD Record,2001
Query Processing Techniques for Arrays,"Kenneth Salem, Arunprasad P. Marathe",SIGMOD Conference,1999
"SQL: 1999, formerly known as SQL 3","Jim Melton, Andrew Eisenberg",SIGMOD Record,1999
Florida International University High Performance Database Research Center,"Leonard Loureiro, Yi Deng, Carlos Ordonez 0002, Mario Sanchez, Cyril U. Orji, Wei Sun, Artyom Shaposhnikov, Naphtali Rishe, Michael Alexopoulos, David Barton",SIGMOD Record,1995
Gigascope: high performance network monitoring with an SQL interface,"Yuan Gao, Theodore Johnson, Charles D. Cranor, Vladislav Shkapenyuk, Oliver Spatscheck",SIGMOD Conference,2-002
Optimization Techniques for Queries with Expensive Methods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998
InterViso: Dealing With the Complexity of Federated Database Access,"Edward Maros, Darrel J. Van Buer, Marjorie Templeton, Herbert Henley",VLDB J.,1995
A Practical and Modular Implementation of Extended Transaction Models,"Roger S. Barga, Calton Pu",VLDB,1995
The InfoSleuth Project,"Marek Rusinkiewicz, Tomasz Ksiezyk, Richard S. Brice, Ray Shea, Vipul Kashyap, Andrzej Cichocki, Mosfeq Rashid, C. Unnikrishnan, Abdelsalam Helal, Amy Unruh, Marian H. Nodine, Jerry Fowler, Darrell Woelk, Gale Martin, Roberto J. Bayardo Jr., William Bohrer",SIGMOD Record,1997
DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases,"Roy Goldman, Jennifer Widom",VLDB,1997
Design and Analysis of Parametric Query Optimization Algorithms,Sumit Ganguly,VLDB,1998
InfoHarness: A System for Search and Retrieval of Heterogeneous Information,"Amit P. Sheth, Vipul Kashyap, Satish Thatte, Leon A. Shklar",SIGMOD Record,1995
Oracle Rdb's Record Caching Model,"Richard Frank, Gopalan Arun, Richard Anderson",SIGMOD Conference,1998
Bluetooth-based sensor networks,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",SIGMOD Record,2-003
Towards a database body of knowledge: a study from Spain,"Mario Piattini, Francisco Ruiz, Coral Calero",SIGMOD Record,2003
Disjunctive Datalog,"Heikki Mannila, Thomas Eiter, Georg Gottlob",ACM Trans. Database Syst.,1997
Quest: A Project on Database Mining,"Ramakrishnan Srikant, Balakrishna R. Iyer, Christos Faloutsos, Arun N. Swami, H. Miranda, Sakti P. Ghosh, A. Mahboob, Maurice A. W. Houtsma, Michael J. Carey, Tomasz Imielinski, Rakesh Agrawal",SIGMOD Conference,1994
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995
Models and Languages for Describing and Discovering E-Services,"Ming-Chien Shan, Fabio Casati",SIGMOD Conference,2001
Update Propagation Protocols For Replicated Databases,"Raghavan Komondoor, Abraham Silberschatz, Yuri Breitbart, S. Seshadri, Rajeev Rastogi",SIGMOD Conference,1999
Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data,"Kothuri Venkata Ravi Kanth, Siva Ravada, Daniel Abugov",SIGMOD Record,2002
The Multidimensional Database System RasDaMan,"Andreas Dehmel, Peter Baumann, Norbert Widmann, Roland Ritsch, Paula Furtado",SIGMOD Conference,1998
Weaving Relations for Cache Performance,"Mark D. Hill, Anastassia Ailamaki, David J. DeWitt, Marios Skounakis",VLDB,2001
Managing uncertainty in sensor database,"Sunil Prabhakar, Reynold Cheng",SIGMOD Record,2003
Logical Logging to Extend Recovery to New Domains,"David B. Lomet, Mark R. Tuttle",SIGMOD Conference,1999
The ORES Temporal Database Management System,"Babis Theodoulidis, George Karvelis, Jayant Chaudhary, Aziz Ait-Braham, Simon Sou, George Andrianopoulos",SIGMOD Record,1994
"TCP-D - The Challenges, Issues and Results",Ramesh Bhashyam,SIGMOD Record,1996
Parallelism and its Price: A Case Study of NonStop SQL/MP,"Susanne Englert, Ray Glasstone, Waqar Hasan",SIGMOD Conference,1995
Object Query Standards,Andrew E. Wade,SIGMOD Conference,1996
Report from the NSF Workshop on Workflow and Process Automation in Information Systems,"Dimitrios Georgakopoulos, Stef Joosten, Marek Rusinkiewicz, Alexander L. Wolf, Walt Scacchi, Amit P. Sheth, Jack C. Wileden",SIGMOD Record,1996
Filtering Algorithms and Implementation for Very Fast Publish/Subscribe,"Kenneth A. Ross, Françoise Fabret, François Llirbat, João Pereira, Hans-Arno Jacobsen, Dennis Shasha",SIGMOD Conference,2-001
Eddies: Continuously Adaptive Query Processing,"Ron Avnur, Joseph M. Hellerstein",SIGMOD Record,2000
GeoMiner: A System Prototype for Spatial Data Mining,"Jiawei Han, Nebojsa Stefanovic, Krzysztof Koperski",SIGMOD Record,1997
Peer-to-peer: harnessing the power of disruptive technologies,Mario A. Nascimento,SIGMOD Record,2003
IBM's DB2 Universal Database demonstrations at VLDB'98,"K. Bernhard Schiefer, Karen Brannon, Guy M. Lohman, Gene Fuh, Jim Kleewein",VLDB,1998
QURSED: querying and reporting semistructured data,"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",SIGMOD Record,2002
Concurrent Garbage Collection in O2,"Marcin Skubiszewski, Patrick Valduriez",VLDB,1997
Workflow management with service quality guarantees,"Wolfgang Wonner, Gerhard Weikum, Michael Gillmann",SIGMOD Record,2002
Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",SIGMOD Record,1-997
A Multi-paradigm Querying Approach for a Generic Multimedia Database Management System,"Ji-Rong Wen, Qing Li, Wei-Ying Ma, HongJiang Zhang",SIGMOD Record,2003
Lineage Tracing for General Data Warehouse Transformations,"Yingwei Cui, Jennifer Widom",VLDB,2001
An Internet-based negotiation server for e-commerce,"Joachim Hammer, Youzhong Liu, Chunbo Huang, Yihua Huang, Herman Lam, Liu Wang, Haifei Li, Stanley Y. W. Su, Charnyote Pluempitiwiriyawej, Minsoo Lee",VLDB J.,2001
THESUS: Organizing Web document collections based on link semantics,"Benjamin Nguyen, Iraklis Varlamis, Maria Halkidi, Michalis Vazirgiannis",VLDB J.,2003
Fine-Grained Sharing in a Page Server OODBMS,"Michael J. Carey, Markos Zaharioudakis, Michael J. Franklin",SIGMOD Record,1994
On Completeness of Historical Relational Query Languages,"James Clifford, Albert Croker, Alexander Tuzhilin",ACM Trans. Database Syst.,1994
Demonstration: Enabling Scalable Online Personalization on the Web,"Debra E. VanderMeer, Krithi Ramamritham, Anindya Datta, Kaushik Dutta, Helen M. Thomas",VLDB,2000
The Aqua Approximate Query Answering System,"Sridhar Ramaswamy, Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",SIGMOD Conference,1999
Adapting Materialized Views after Redefinitions,"Ashish Gupta, Inderpal Singh Mumick, Kenneth A. Ross",SIGMOD Conference,1995
XML Repository and Active Views Demonstration,"Bruno Tessier, Amélie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Frédéric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, Sébastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999
Warehousing Workflow Data: Challenges and Opportunities,"Umeshwar Dayal, Ming-Chien Shan, Angela Bonifati, Fabio Casati",VLDB,2-001
AgFlow: Agent-based Cross-Enterprise Workflow Management System,"Boualem Benatallah, Anne H. H. Ngu, Phuong Nguyen, Liangzhao Zeng",VLDB,2001
MiniCon: A scalable algorithm for answering queries using views,"Rachel Pottinger, Alon Y. Halevy",VLDB J.,2001
Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database,"Dac Khoa Doan, Alistair C. Kilgour, Norman W. Paton",SIGMOD Conference,1995
XCache: a semantic caching system for XML queries,"Elke A. Rundensteiner, Song Wang, Li Chen",SIGMOD Record,2002
Query Execution Techniques for Caching Expensive Methods,"Joseph M. Hellerstein, Jeffrey F. Naughton",SIGMOD Conference,1996
Memory Management During Run Generation in External Sorting,"Goetz Graefe, Per-Åke Larson",SIGMOD Record,1998
On the Issue of Valid Time(s) in Temporal Databases,"Themis Panayiotopoulos, Efstathios V. Ioannidis, Constantine D. Spyropoulos, Stavros Kokkotos",SIGMOD Record,1995
Innovation in Database Management: Computer Science vs. Engineering,Kenneth R. Jacobs,VLDB,1997
OGDI: Toward Interoperability among Geospatial Databases,"Denis Gouin, Henry Kucera, Christian Larouche, Gilles Clement, Paul Morin",SIGMOD Record,1997
Query Rewriting for Semistructured Data,"Vasilis Vassalos, Yannis Papakonstantinou",SIGMOD Conference,1999
Supporting Valid-Time Indeterminacy,"Richard T. Snodgrass, Curtis E. Dyreson",ACM Trans. Database Syst.,1998
DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures,"C. Mohan, Sailesh Krishnamurthy, Mehmet Altinel, Christof Bornhövd, Hamid Pirahesh, Berthold Reinwald",SIGMOD Conference,2003
Kweelt: More than just yet another framework to query XML!,Arnaud Sahuguet,SIGMOD Record,2001
Filtering with Approximate Predicates,"Hector Garcia-Molina, Narayanan Shivakumar, Chandra Chekuri",VLDB,1998
PSoup: a system for streaming queries over streaming data,"Sirish Chandrasekaran, Michael J. Franklin",VLDB J.,2003
Red Brick Warehouse: A Read-Mostly RDBMS for Open SMP Platforms,Phillip M. Fernandez,SIGMOD Record,1994
An Annotated Bibliography on Real-Time Database Systems,Özgür Ulusoy,SIGMOD Record,1995
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998
A Semantic Modeling Approach for Image Retrieval by Content,"Ricky K. Taira, Ion Tim Ieong, Wesley W. Chu",VLDB J.,1994
Efficient filtering of XML documents with XPath expressions,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",VLDB J.,2002
An Experimental System for Object-Based Sharing in Federated Databases,"Shahram Ghandeharizadeh, Doug Fang",VLDB J.,1996
Data Access for the Masses through OLE DB,José A. Blakeley,SIGMOD Conference,1996
Data Model for Extensible Support of Explicit Relationships in Design Databases,"Joan Peckham, Bonnie MacKellar, Michael Doherty",VLDB J.,1995
"OLAP, Relational, and Multidimensional Database Systems",George Colliat,SIGMOD Record,1996
Xmas: An Extensible Main-Memory Storage System for High-Performance Applications,"Ki Hong Kim, Yong Sik Kwon, Sang Kyun Cha, Jang Ho Park, Byoung Dae Park, Sangho Lee",SIGMOD Conference,1998
On Multi-Resolution Document Transmission in Mobile Web,"Stanley M. T. Yau, Antonio Si, Dennis McLeod, Hong Va Leong",SIGMOD Record,1999
Generating Efficient Plans for Queries Using Views,"Chen Li, Jeffrey D. Ullman, Foto N. Afrati",SIGMOD Record,2001
QBI: Query By Icons,"Antonio Massari, Panos K. Chrysanthis, Lorenzo Saladini, Stefano Pavani",SIGMOD Conference,1995
Oracle's Symmetric Replication Technology and Implications for Application Design,"Benny Souder, Bob Jenkins, Lip Boon Doo, Peter Lim, Gordon Smith, Dean Daniels, Curtis Elsbernd, Gary Hallmark, Alan Downing, Jim Stamos, Sandeep Jain",SIGMOD Conference,1994
Outerjoin Simplification and Reordering for Query Optimization,"César A. Galindo-Legaria, Arnon Rosenthal",ACM Trans. Database Syst.,1997
"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis","Joel H. Saltz, John Burgess, Felipe Cariño, William O'Connell",VLDB,1999
SQL and Management of External Data,"Jan-Eike Michels, Jim Melton, Krishna G. Kulkarni, Peter M. Schwarz, Kathy Zeidenstein, Vanja Josifovski",SIGMOD Conference,2001
Query Processing and Optimization in Oracle Rdb,"Gennady Antoshenkov, Mohamed Ziauddin",VLDB J.,1996
Flexible and scalable digital library search,"Peter M. G. Apers, Milan Petkovic, Roelof van Zwol, Menzo Windhouwer, Henk Ernst Blok, Martin L. Kersten, Willem Jonker",VLDB,2001
TIP: A Temporal Extension to Informix,"Huacheng C. Ying, Jennifer Widom, Jun Yang",SIGMOD Record,2-000
Cost-Based Optimization for Magic: Algebra and Implementation,"Hamid Pirahesh, T. Y. Cliff Leung, S. Sudarshan, Praveen Seshadri, Divesh Srivastava, Raghu Ramakrishnan, Joseph M. Hellerstein, Peter J. Stuckey",SIGMOD Conference,1996
Semantic Caching of Web Queries,"Boris Chidlovskii, Uwe M. Borghoff",VLDB J.,2000
Mining the World Wide Web: An Information Search Approach - Book Review,Aris M. Ouksel,SIGMOD Record,2002
The Demarcation Protocol: A Technique for Maintaining Constraints in Distributed Database Systems,"Daniel Barbará, Hector Garcia-Molina",VLDB J.,1994
Maximizing Buffer and Disk Utilizations for News On-Demand,"Raymond T. Ng, Jinhai Yang",VLDB,1994
Networked Data Management Design Points,James R. Hamilton,VLDB,1999
Multimedia streaming in large-scale sensor networks with mobile swarms,"Mario Gerla, Kaixin Xu",SIGMOD Conference,2003
Clustering Validity Checking Methods: Part II,"Michalis Vazirgiannis, Maria Halkidi, Yannis Batistakis",SIGMOD Conference,2002
SMOOTH - A Distributed Multimedia Database System,"Christian Hanin, Roland Tusch, Carmen Riedler, Harald Kosch, Margit Lang, László Böszörményi, Christian Hofbauer, Alexander Bachlechner",VLDB,2001
The TV-Tree: An Index Structure for High-Dimensional Data,"King-Ip Lin, H. V. Jagadish, Christos Faloutsos",VLDB J.,1994
A Characterization of the Sensitivity of Query Optimization to Storage Access Cost Parameters,"Tapas Kanungo, Frederick Reiss",SIGMOD Record,2003
Databases and Visualization,Daniel A. Keim,SIGMOD Conference,1996
"Hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",Charu C. Aggarwal,SIGMOD Conference,2002
Cache Invalidation Scheme for Mobile Computing Systems with Real-time Data,"Hei-Wing Leung, Joe Chun-Hung Yuen, Edward Chan, Kam-yiu Lam",SIGMOD Record,2000
Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel),"Michael Stonebraker, Nicholas J. Belkin, Gio Wiederhold, Erich J. Neuhold, Leonard J. Seligman",VLDB,1995
A Probabilistic Relational Model and Algebra,"Debabrata Dey, Sumit Sarkar",ACM Trans. Database Syst.,1996
Scalable Parallel Data Mining for Association Rules,"Eui-Hong Han, Vipin Kumar, George Karypis",SIGMOD Conference,1997
Research and Products: Are They Relevant To Each Other? (Panel),Herb Edelstein,SIGMOD Record,1995
Efficient Checking of Temporal Integrity Constraints Using Bounded History Encoding,Jan Chomicki,ACM Trans. Database Syst.,1995
Query Caching and Optimization in Distributed Mediator Systems,"Sibel Adali, Yannis Papakonstantinou, K. Selçuk Candan, V. S. Subrahmanian",SIGMOD Conference,1996
Constant Time Permutation: An Efficient Block Allocation Strategy for Variable-Bit-Rate Continuous Media Data,"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",VLDB J.,1999
On Effective Multi-Dimensional Indexing for Strings,"Nick Koudas, H. V. Jagadish, Divesh Srivastava",SIGMOD Record,2000
"Title, Preface to the Special Issue on Persistent Object Systems",?,VLDB J.,1995
Work and Information Practices in the Sciences of Biodiversity,Geoffrey C. Bowker,VLDB,2000
"Very Large Databases: How Large, How Different?",David Vaskevitch,VLDB,1995
Efficient Testing of High Performance Transaction Processing Systems,"D. Wildfogel, Ramana Yerneni",VLDB,1997
Distributed Top-K Monitoring,"Chris Olston, Brian Babcock",SIGMOD Record,2003
"Workshop on Performance and Architecture of Web Servers (PAWS-2000, held in conjection with SIGMETRICS-2000)","Krishna Kant, Prasant Mohapatra",SIGMOD Record,2000
EIHA?!?: Deploying Web and WAP services using XML Technology,"Jean-Christophe R. Pazzaglia, Chiara Biancheri, Gavino Paddeu",SIGMOD Record,2001
Algebraic Query Optimisation for Database Programming Languages,"Carol Small, Alexandra Poulovassilis",VLDB J.,1996
Algorithms for Materialized View Design in Data Warehousing Environment,"Kamalakar Karlapalem, Jian Yang, Qing Li",VLDB,1997
PESTO : An Integrated Query/Browser for Object Databases,"Laura M. Haas, Michael J. Carey, Vivekananda Maganty, John H. Williams",VLDB,1-996
Functional Properties of Information Filtering,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",VLDB,2001
LH*RS: A High-Availability Scalable Distributed Data Structure using Reed Solomon Codes,"Thomas J. E. Schwarz, Witold Litwin",SIGMOD Record,2000
Executing SQL over encrypted data in the database-service-provider model,"Hakan Hacigümüs, Chen Li, Sharad Mehrotra, Balakrishna R. Iyer",SIGMOD Conference,2002
``One Size Fits All'' Database Architectures Do Not Work for DDS,Clark D. French,SIGMOD Record,1995
Local Dimensionality Reduction: A New Approach to Indexing High Dimensional Spaces,"Kaushik Chakrabarti, Sharad Mehrotra",VLDB,2000
On Parallel Execution of Multiple Pipelined Hash Joins,"Philip S. Yu, Hui-I Hsiao, Ming-Syan Chen",SIGMOD Conference,1994
Data Mining: Practical Machine Learning Tools and Techniques - Book Review,James Geller,SIGMOD Record,2002
Fast Subsequence Matching in Time-Series Databases,"M. Ranganathan, Christos Faloutsos, Yannis Manolopoulos",SIGMOD Conference,1994
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Dennis Shasha, Theodore Johnson",VLDB,1994
"Response to the March 1994 ODMG-93 Commentary Written by Dr. Won Kim of UniSQL, Inc",Object Database Management Group,SIGMOD Conference,1994
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,1996
The Dangers of Replication and a Solution,"Dennis Shasha, Jim Gray, Patrick E. O'Neil, Pat Helland",SIGMOD Record,1996
Exploiting Main Memory DBMS Features to Improve Real-Time Concurrency Control Protocols,"Özgür Ulusoy, Alejandro P. Buchmann",SIGMOD Record,1996
C2P: Clustering based on Closest Pairs,"Yannis Theodoridis, Alexandros Nanopoulos, Yannis Manolopoulos",VLDB,2001
The MLPQ/GIS Constraint Database System,"Yuguo Liu, Yiming Li, Pradip Kanjamala, Rui Chen, Yonghui Wang, Peter Z. Revesz",SIGMOD Conference,2000
The A-tree: An Index Structure for High-Dimensional Spaces Using Relative Approximation,"Masatoshi Yoshikawa, Shunsuke Uemura, Yasushi Sakurai, Haruhiko Kojima",VLDB,2-000
Selectivity Estimation in Extensible Databases - A Neural Network Approach,"Shaoyu Zhou, M. Seetha Lakshmi",VLDB,1998
Iterative dynamic programming: a new class of query optimization algorithms,"Donald Kossmann, Konrad Stocker",ACM Trans. Database Syst.,2000
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Selçuk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001
View Management in Multimedia Databases,"V. S. Subrahmanian, Eric Lemar, K. Selçuk Candan",VLDB J.,2000
Fact: A Learning Based Web Query Processing System,"Zengping Tian, Hongjun Lu, Yanlei Diao, Songting Chen",SIGMOD Conference,2000
XTRACT: A System for Extracting Document Type Descriptors from XML Documents,"Rajeev Rastogi, S. Seshadri, Minos N. Garofalakis, Aristides Gionis, Kyuseok Shim",SIGMOD Conference,2000
Parameterized Complexity for the Database Theorist,Martin Grohe,SIGMOD Conference,2002
Workshop Report on Experiences Using Object Data Management in the Real-World,Akmal B. Chaudhri,SIGMOD Record,1998
A compact B-tree,"Ivan T. Bowman, Peter Bumbulis",SIGMOD Record,2002
The MYRIAD Federated Database Prototype,"K. Mediratta, Ee-Peng Lim, J. Stenoien, S. Musukula, Jaideep Srivastava, H.-R. Yang, D. Clements, M. Ganesh, San-Yih Hwang",SIGMOD Record,1994
User-cognizant multidimensional analysis,Sunita Sarawagi,VLDB J.,2-001
An Ontological Analysis of the Relationship Construct in Conceptual Modeling,"Veda C. Storey, Yair Wand, Ron Weber",ACM Trans. Database Syst.,1999
XBase: making your gigabyte disk queriable,"Jianhua Lv, Yubin Bao, Hongjun Lu, Ge Yu, Guoren Wang, Yaxin Yu",SIGMOD Conference,2002
Spatial indexing of high-dimensional data based on relative approximation,"Shunsuke Uemura, Masatoshi Yoshikawa, Yasushi Sakurai, Haruhiko Kojima",VLDB J.,2-002
Synthesis of Extended Transaction Models Using ACTA,"Panos K. Chrysanthis, Krithi Ramamritham",ACM Trans. Database Syst.,1994
Data Mining with optimized two-dimensional association rules,"Takeshi Tokuyama, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Fukuda",ACM Trans. Database Syst.,2001
An Efficient Bitmap Encoding Scheme for Selection Queries,"Chee Yong Chan, Yannis E. Ioannidis",SIGMOD Conference,1999
Ptool: A Scalable Persistent Object Manager,"Xiao Qin, Robert L. Grossman",SIGMOD Conference,1994
"Adaptive, Fine-Grained Sharing in a Client-Server OODBMS: A Callback-Based Approach","Michael J. Carey, Michael J. Franklin, Markos Zaharioudakis",ACM Trans. Database Syst.,1997
An Overview of Repository Technology,"Philip A. Bernstein, Umeshwar Dayal",VLDB,1994
SOCQET: Semantic OLAP with Compressed Cube and Summarization,"Yan Zhao, Laks V. S. Lakshmanan, Jian Pei",SIGMOD Record,2003
Data Partitioning and Load Balancing in Parallel Disk Systems,"Gerhard Weikum, Peter Zabback, Peter Scheuermann",VLDB J.,1998
In-Memory Data Management for Consumer Transactions The Times-Ten Approach,Times-Ten Team,SIGMOD Record,1999
Efficient dynamic mining of constrained frequent sets,"Laks V. S. Lakshmanan, Raymond T. Ng, Carson Kai-Sang Leung",ACM Trans. Database Syst.,2003
DataBlitz: A High Performance Main-Memory Storage Manager,"P. P. S. Narayan, S. Joshi, M. Nemeth, Abraham Silberschatz, Henry F. Korth, A. Khivesera, Jerry Baulier, S. Sudarshan, Philip Bohannon, Peter McIlroy, J. Miller, S. Gogate, Rajeev Rastogi, C. Gupta",VLDB,1998
A Structured Approach for the Definition of the Semantics of Active Databases,"Letizia Tanca, Piero Fraternali",ACM Trans. Database Syst.,1995
Semantic and Schematic Similarities Between Database Objects: A Context-Based Approach,"Vipul Kashyap, Amit P. Sheth",VLDB J.,1-996
The Ins and Outs (and Everthing in Between) of Data Warehousing,"Donovan A. Schneider, Phillip M. Fernandez",SIGMOD Conference,1996
XPath Queries on Streaming Data,"Sudarshan S. Chawathe, Feng Peng",SIGMOD Conference,2003
Bellcore's ADAPT/X Harness System for Managing Information on Internet and Intranets,Amit P. Sheth,VLDB,1996
A Database System for Real-Time Event Aggregation in Telecommunication,"Henry F. Korth, Jerry Baulier, Abraham Silberschatz, Stephen Blott",VLDB,1-998
Active Storage for Large-Scale Data Mining and Multimedia,"Garth A. Gibson, Erik Riedel, Christos Faloutsos",VLDB,1998
METU Interoperable Database System,"Sema Mancuhan, Ismailcem Budak Arpinar, Fatma Ozcan, Pinar Koksal, Asuman Dogac, Gökhan Özhan, Cevdet Dengi, Ugur Halici, Cem Evrendilek, Sena Nural, Ebru Kilic",SIGMOD Conference,1996
The New Middleware,Rich Finkelstein,SIGMOD Conference,1995
