,0
Selective information dissemination in P2P networks: problems and solutions,3216
A One-Pass Algorithm for Accurately Estimating Quantiles for Disk-Resident Data,3217
The Piazza peer data management project,3218
"Piotr Indyk, Nick Koudas, S. Muthukrishnan",3219
Database design for incomplete relations,3220
"R. J. Bayardo, Jr., W. Bohrer, R. Brice, A. Cichocki, J. Fowler, A. Helal, V. Kashyap, T. Ksiezyk, G. Martin, M. Nodine, M. Rashid, M. Rusinkiewicz, R. Shea, C. Unnikrishnan, A. Unruh, D. Woelk",3221
Object-oriented extensions in SQL3: a status report,3222
"Ricardo Baeza-Yates, Gonzalo Navarro",3223
Metadata in video databases,3224
"Joseph Kuan, Paul Lewis",3225
"Soumen Chakrabarti, Sunita Sarawagi, Byron Dom",3226
Bruce G. Lindsay,3227
Progress on HPCC and NII,3228
"Ramana Yerneni, Chen Li, Hector Garcia-Molina, Jeffrey Ullman",3229
Energy and rate based MAC protocol for wireless sensor networks,3230
Query rewriting for semistructured data,3231
"Yannis E. Ioannidis, Viswanath Poosala",3232
"K. Sel&#231;uk Candan, Eric Lemar, V. S. Subrahmanian",3233
"Chee-Yong Chan, Yannis E. Ioannidis",3234
Advanced XML data processing: guest editor's introduction,3235
"Serge Abiteboul, Richard Hull",3236
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),3237
High-dimensional index structures database support for next decade's applications (tutorial),3238
Managing Intra-operator Parallelism in Parallel Database Systems,3239
"C&#233;sar Galindo-Legaria, Milind Joshi",3240
Management of semistructured data,3241
Much ado about shared-nothing,3242
"Guy Pardon, Gustavo Alonso",3243
"Rajeev Rastogi, Kyuseok Shim",3244
Time-parameterized queries in spatio-temporal databases,3245
Architecture of Oracle Parallel Server,3246
Treasurer's message,3247
"Panos Vassiliadis, Timos Sellis",3248
Issues in data stream management,3249
An axiomatic model of dynamic schema evolution in objectbase systems,3250
CORPORATE Fox Development Team Microsoft,3251
"David Carmel, Yoelle Maarek, Aya Soffer",3252
"Paolo Atzeni, Riccardo Torlone",3253
A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,3254
A Requirement-Based Approach to Data Modeling and Re-Engineering,3255
"Ubiquitous, self-tuning, scalable servers",3256
Antonio Badia,3257
Unrolling Cycles to Decide Trigger Termination,3258
"Marisa S. Viveros, John P. Nearhos, Michael J. Rothman",3259
"Ke Wang, Yu He, Jiawei Han",3260
"Stelios Paparizos, Shurug Al-Khalifa, Adriane Chapman, H. V. Jagadish, Laks V. S. Lakshmanan, Andrew Nierman, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",3261
Chris Pound,3262
"Martin Staudt, Matthias Jarke",3263
Robust and efficient fuzzy match for online data cleaning,3264
"Brian Cooper, Neal Sample, Michael J. Franklin, Gisli R. Hjaltason, Moshe Shadmon",3265
An architecture to support scalable online personalization on the Web,3266
Building and Customizing Data-Intensive Web Sites Using Weave,3267
The building blocks for specifying communication behavior of complex objects: an activity-driven approach,3268
"Nick Roussopoulos, Yannis Kotidis, Yannis Sismanis",3269
Winnowing: local algorithms for document fingerprinting,3270
"Jo&#227;o Pereira, Fran&#231;oise Fabret, Hans-Arno Jacobsen, Fran&#231;ois Llirbat, Dennis Shasha",3271
Unix RDBMS: the next generation what are the Unix relational-database vendors doing to survive in the next generation of client/server environments,3272
Efendi: federated database system of Cadlab,3273
Wavelet synopses with error guarantees,3274
ObjectGlobe: Ubiquitous query processing on the Internet,3275
A Raster Approximation For Processing of Spatial Joins,3276
Hierarchical Prefix Cubes for Range-Sum Queries,3277
Models and languages for describing and discovering E-services,3278
"Sihem Amer-Yahia, Mary Fern&#225;ndez, Divesh Srivastava, Yu Xu",3279
Sumit Ganguly,3280
Integrating contents and structure in text retrieval,3281
3D geographic network displays,3282
Spatial indexing of high-dimensional data based on relative approximation,3283
"Counting, enumerating, and sampling of execution plans in a cost-based query optimizer",3284
"Ling Liu, Wei Han, David Buttler, Calton Pu, Wei Tang",3285
"Anastassia Ailamaki, Johannes Gehrke",3286
"PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance",3287
"Elaheh Pourabbas, Maurizio Rafanelli",3288
ICICLES: Self-Tuning Samples for Approximate Query Answering,3289
Edward E. Cobb,3290
Paradise: a database system for GIS applications,3291
Copy detection mechanisms for digital documents,3292
"Brad Adelberg, Matthew Denny",3293
Bellcore's ADAPT/X Harness System for Managing Information on Internet and Intranets,3294
OPT++ : an object-oriented implementation for extensible database query optimization,3295
"Randel J. Peters, M. Tamer &#214;zsu",3296
Guidelines for presentation and comparison of indexing techniques,3297
"Toon Calders, Raymond T. Ng, Jef Wijsen",3298
PSoup: a system for streaming queries over streaming data,3299
Distributed transactions in practice,3300
"Natalija Krivokapi&#263;, Alfons Kemper, Ehud Gudes",3301
"Anna C. Gilbert, Yannis Kotidis, S. Muthukrishnan, Martin Strauss",3302
Metadata for multimedia documents,3303
"Gautam Bhargava, Piyush Goel, Bala Iyer",3304
Catching the boat with Strudel: experiences with a Web-site management system,3305
Web caching for database applications with Oracle Web Cache,3306
"Wai Yin Mok, Yiu-Kai Ng, David W. Embley",3307
"Haixun Wang, Carlo Zaniolo",3308
Integrating and customizing heterogeneous e-commerce applications,3309
"Vigyan Singhal, Alan Jay Smith",3310
"Susan D. Urban, Suzanne W. Dietrich, Forouzan Golshani",3311
"S. Castano, V. De Antonellis, M. G. Fugini, B. Pernici",3312
Client-Server Paradise,3313
"Jayavel Shanmugasundaram, Eugene Shekita, Rimon Barr, Michael Carey, Bruce Lindsay, Hamid Pirahesh, Berthold Reinwald",3314
In memory of Bob Kooi (1951-1993),3315
Mining Multi-Dimensional Constrained Gradients in Data Cubes,3316
Using extended feature objects for partial similarity retrieval,3317
Relaxed transaction processing,3318
Oracle's symmetric replication technology and implications for application design,3319
"Mary Fernandez, Daniela Florescu, Alon Levy, Dan Suciu",3320
"Bettina Kemme, Gustavo Alonso",3321
"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",3322
"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",3323
"Munindar P. Singh, Christine Tomlinson, Darrell Woelk",3324
"Alexander Hinneburg, Daniel A. Keim",3325
"Jim Gray, Hans Schek, Michael Stonebraker, Jeff Ullman",3326
"Anastassia Ailamaki, David J. DeWitt, Mark D. Hill, Marios Skounakis",3327
Filtering with Approximate Predicates,3328
Dissemination of dynamic data,3329
The MYRIAD federated database prototype,3330
B-tree page size when caching is considered,3331
The Evolution of the Web and Implications for an Incremental Crawler,3332
"Klemens B&#246;hm, Karl Aberer, Erich J. Neuhold, Xiaoya Yang",3333
Dictionary-based order-preserving string compression,3334
"Praveen Seshadri, Joseph M. Hellerstein, Hamid Pirahesh, T. Y. Cliff Leung, Raghu Ramakrishnan, Divesh Srivastava, Peter J. Stuckey, S. Sudarshan",3335
"Cecilia M. Procopiuc, Michael Jones, Pankaj K. Agarwal, T. M. Murali",3336
"Luis Gravano, Hector Garcia-Molina",3337
Managing Business Processes via Workflow Technology,3338
Estimating the Selectivity of XML Path Expressions for Internet Scale Applications,3339
Using Referential Integrity To Easily Define Consistent Subset Replicas,3340
"Nenad A. Jukic, Susan V. Vrbsky",3341
Leonid Libkin,3342
Toward autonomic computing with DB2 universal database,3343
Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks,3344
IrisNet: Internet-scale resource-intensive sensor services,3345
Estimating alphanumeric selectivity in the presence of wildcards,3346
High-performance sorting on networks of workstations,3347
The GMAP: A Versatile Tool for Physical Data Independence,3348
Michael Freeston,3349
"Coral Calero, Mario Piattini, Francisco Ruiz",3350
Petabyte databases,3351
Phoenix: making applications robust,3352
"Ronald Fagin, Ravi Kumar, D. Sivakumar",3353
Collaborative Analytical Processing - Dream or Reality? (Panel abstract),3354
LockX: a system for efficiently querying secure XML,3355
Medical information systems: characterization and challenges,3356
Michael Lesk,3357
"Christos Faloutsos, King-Ip Lin",3358
Linking Business to Deliver Value: A Data Management Challenge,3359
Real world requirements for decision support-implications for RDBMS,3360
The X-tree: An Index Structure for High-Dimensional Data,3361
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",3362
"Willem Jonker, Heribert Sch&#252;tz",3363
Memex: A Browsing Assistant for Collaborative Archiving and Mining of Surf Trails,3364
"Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies",3365
The ECRC multi database system,3366
Elisa Bertino,3367
Miro Web: Integrating Multiple Data Sources through Semistructured Data Types,3368
"Claudio Bettini, X. Sean Wang, Elisa Bertino, Sushil Jajodia",3369
"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",3370
"Arvind Arasu, Hector Garcia-Molina, Stanford University",3371
WALRUS: a similarity retrieval algorithm for image databases,3372
"Luis Gravano, H&#233;ctor Garc&#237;a-Molina, Anthony Tomasic",3373
"Peter Dadam, Wolfgang Klas",3374
MPEG-7 and multimedia database systems,3375
"Thomas Eiter, Georg Gottlob, Heikki Mannila",3376
"Maur&#236;cio R. Mediano, Marco A. Casanova, Marcelo Dreux",3377
SERFing the Web: web site management made easy,3378
Delivering presentations from multimedia servers,3379
"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",3380
"Matthias Jarke, Christoph Quix, Guido Blees, Dirk Lehmann, Gunter Michalk, Stefan Stierl",3381
"Udo Nink, Theo H&#228;rder, Norbert Ritter",3382
The database research group at ETH Zurich,3383
"Alberto d'Onofrio, Elaheh Pourabbas",3384
"Anindya Datta, Debra E. VanderMeer, Aslihan Celik, Vijay Kumar",3385
Materialized Views in Oracle,3386
Spatial data management for computer aided design,3387
"What Do Those Weird XML Types Want, Anyway?",3388
"Ren&#233;e J. Miller, Mauricio A. Hern&#225;ndez, Laura M. Haas, Lingling Yan, C. T. Howard Ho, Ronald Fagin, Lucian Popa",3389
"Zhaohui Xie, Jiawei Han",3390
"Jason T. L. Wang, Kaizhong Zhang, Dennis Shasha",3391
Dynamic information visualization,3392
"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",3393
"Qiong Luo, Jeffrey F. Naughton",3394
The BUCKY object-relational benchmark,3395
Materialized View Selection for Multidimensional Datasets,3396
"Jie Wu, Duncan J. Watts",3397
Efficient Management of Multiversion Documents by Object Referencing,3398
"Zachary Ives, Alon Levy, Jayant Madhavan, Rachel Pottinger, Stefan Saroiu, Igor Tatarinov, Shiori Betzler, Qiong Chen, Ewa Jaslikowska, Jing Su, Wai Tak Theodora Yeung",3399
"Fernando de Ferreira Rezende, G&#252;nter Sauter",3400
The onion technique: indexing for linear optimization queries,3401
Belief reasoning in MLS deductive databases,3402
Orthogonal optimization of subqueries and aggregation,3403
"Surajit Chaudhuri, Vivek Narasayya",3404
Change detection in hierarchically structured information,3405
Schema and Database Evolution in the O2 Object Database System,3406
Demonstration: Enabling Scalable Online Personalization on the Web,3407
"Eric Simon, Angelika Kotz Dittrich",3408
Modeling Skewed Distribution Using Multifractals and the `80-20' Law,3409
"Weiyi Meng, King-Lup Liu, Clement T. Yu, Xiaodong Wang, Yuhsi Chang, Naphtali Rishe",3410
Efficiently instantiating view-objects from remote relational databases,3411
"Luis Gravano, Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina, Andreas Paepcke",3412
"Babis Theodoulidis, Aziz Ait-Braham, George Andrianopoulos, Jayant Chaudhary, George Karvelis, Simon Sou",3413
Mining Frequent Itemsets Using Support Constraints,3414
NiagaraCQ: a scalable continuous query system for Internet databases,3415
"Michael J. Carey, David J. DeWitt, Michael J. Franklin, Nancy E. Hall, Mark L. McAuliffe, Jeffrey F. Naughton, Daniel T. Schuh, Marvin H. Solomon, C. K. Tan, Odysseas G. Tsatalos, Seth J. White, Michael J. Zwilling",3416
Advances in databases and information systems: report of 5th East European Conference ADBIS'2001,3417
A metadatabase system for semantic image search by a mathematical model of meaning,3418
Implementation of magic-sets in a relational database system,3419
Generating spatiotemporal datasets on the WWW,3420
Alon Y. Halevy,3421
"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",3422
"Ahmed Elmagarmid, Jin Jing, Tetsuya Furukawa",3423
Sanket Atal,3424
Implementing the spirit of SQL-99,3425
"Jessica M. Phan, Raymond Ng",3426
"Peter Muth, Patrick O'Neil, Achim Pick, Gerhard Weikum",3427
"Surajit Chaudhuri, Umeshwar Dayal",3428
Wave-indices: indexing evolving databases,3429
The WASA2 object-oriented workflow management system,3430
"Amir Netz, Surajit Chaudhuri, Jeff Bernhardt, Usama M. Fayyad",3431
"Ravi Kanth V Kothuri, Siva Ravada, Daniel Abugov",3432
Content-Based Image Indexing,3433
"German Shegalov, Michael Gillmann, Gerhard Weikum",3434
"Peter Scheuermann, Gerhard Weikum, Peter Zabback",3435
"Ming-Syan Chen, Hui-I Hsiao, Philip S. Yu",3436
Serge Abiteboul,3437
"Bertram Lud&#228;scher, Richard Marciano, Reagan Moore",3438
Special issue on data mining for intrusion detection and threat analysis,3439
The nimble integration engine,3440
Approximate Query Translation Across Heterogeneous Information Sources,3441
Fast image retrieval using color-spatial information,3442
"Sudarshan S. Chawathe, Thomas Baby, Jihwang Yoo",3443
IBM's DB2 Universal Database demonstrations at VLDB'98,3444
Databases on the Web: technologies for federation architectures and case studies,3445
A data mining application: customer retention at the Port of Singapore Authority (PSA),3446
"Jonathan E. Cook, Alexander L. Wolf, Benjamin G. Zorn",3447
Developments at ACM TODS,3448
Research in multi-organizational processes and semantic information brokering at the LSDIS lab,3449
"Goetz Graefe, Ross Bunker, Shaun Cooper",3450
Distributed Processing over Stand-alone Systems and Applications,3451
Supporting Procedural Constructs in SQL Compilers,3452
"Etzard Stolte, Christoph von Praun, Gustavo Alonso, Thomas Gross",3453
"Peter Fankhauser, Georges Gardarin, M. Lopez, J. Mu&#241;oz, Anthony Tomasic",3454
Cost-based query scrambling for initial delays,3455
"COMMIX: towards effective web information extraction, integration and query answering",3456
DTL's DataSpot: Database Exploration Using Plain Language,3457
A taxonomy of correctness criteria in database applications,3458
Scientific data repositories: designing for a moving target,3459
"Sriram Padmanabhan, Bishwaranjan Bhattacharjee, Tim Malkemus, Leslie Cranston, Matthew Huras",3460
The Case for Enhanced Abstract Data Types,3461
Integration of heterogeneous databases without common domains using queries based on textual similarity,3462
"D. W. Embley, Y. Jiang, Y.-K. Ng",3463
Maintenance of cube automatic summary tables,3464
"Prabhu Ram, Lyman Do, Pamela Drew",3465
"Panos Kalnis, Dimitris Papadias",3466
DTL's DataSpot: database exploration as easy as browsing the Web...,3467
Peter Z. Revesz,3468
"Angela Bonifati, Fabio Casati, Umeshwar Dayal, Ming-Chien Shan",3469
"Serge Abiteboul, Catriel Beeri",3470
"William Bridge, Ashok Joshi, M. Keihl, Tirthankar Lahiri, Juan Loaiza, N. MacNaughton",3471
A database interface for file update,3472
Susan Malaika,3473
On Spatially Partitioned Temporal Join,3474
Database research at the University of Illinois at Urbana-Champaign,3475
Adaptable query optimization and evaluation in temporal middleware,3476
An overview and classification of mediated query systems,3477
Cache Fusion: Extending Shared-Disk Clusters with Shared Caches,3478
Paolo Giorgini,3479
"Wes Cowley, Dimitris Plexousakis",3480
"Sihem Amer-Yahia, Sophie Cluet, Claude Delobel",3481
Jeffrey D. Ullman,3482
Efficient and effective metasearch for text databases incorporating linkages among documents,3483
"Anindya Datta, Kaushik Dutta, Helen Thomas, Debra VanderMeer,  Suresha, Krithi Ramamritham",3484
Victor Vianu,3485
Alexandros Labrinidis,3486
"TPC-D: The Challenges, Issues and Results",3487
Clio: a semi-automatic tool for schema mapping,3488
Query execution techniques for caching expensive methods,3489
"Turmoil at NASA, and numerous funding announcements",3490
Quickly generating billion-record synthetic databases,3491
David Campbell,3492
"Yannis E. Ioannidis, Miron Livny, S. Gupta, Nagavamsi Ponnekanti",3493
The Aqua approximate query answering system,3494
Similarity-based queries for time series data,3495
Hartmut Wedekind,3496
BigSur: A System For the Management of Earth Science Data,3497
"Tirthankar Lahiri, Ashok Joshi, Amit Jasuja, Sumanta Chatterjee",3498
Online aggregation,3499
"Donko Donjerkovic, Raghu Ramakrishnan",3500
Specification and implementation of exceptions in workflow management systems,3501
"Michael R. Genesereth, Arthur M. Keller, Oliver M. Duschka",3502
"Jun Rao, Kenneth A. Ross",3503
Update Propagation Strategies for Improving the Quality of Data on the Web,3504
ProbView: a flexible probabilistic database system,3505
Approximate query processing using wavelets,3506
"Marc Andries, Luca Cabibbo, Jan Paredaens, Jan van den Bussche",3507
Michael Ubell,3508
Adaptive multi-stage distance join processing,3509
PUBLIC: A Decision Tree Classifier that Integrates Building and Pruning,3510
Nonstop SQL: scalability and availability for decision support,3511
"Gang Luo, Curt J. Ellmann, Peter J. Haas, Jeffrey F. Naughton",3512
Coalescing in Temporal Databases,3513
Providing Dynamic Security Control in a Federated Database,3514
"Semi-automatic, self-adaptive control of garbage collection rates in object databases",3515
LoPiX: A System for XML Data Integration and Manipulation,3516
How System 11 SQL Server Became Fast,3517
HMAP- A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,3518
"Set Containment Joins: The Good, The Bad and The Ugly",3519
Tracing the lineage of view data in a warehousing environment,3520
Panel: Is Generic Metadata Management Feasible?,3521
Erratum-A database model for object dynamics,3522
"The glue-nail deductive database system: design, implementation, and evaluation",3523
An overview of DB2 parallel edition,3524
Recovery protocols for shared memory database systems,3525
"Eben M. Haber, Yannis E. Ioannidis, Miron Livny",3526
Eager Aggregation and Lazy Aggregation,3527
Research perspectives for time series management systems,3528
"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Don Slutz, Robert J. Brunner",3529
R. G. G. Cattell,3530
"Saar Cohen, Yossi Matias",3531
Dynamic Load Balancing in Hierarchical Parallel Database Systems,3532
"Stefan Berchtold, Christian B&#246;hm, Hans-Peter Kriegal",3533
"Carsten A. Gerlhof, Alfons Kemper, Guido Moerkotte",3534
"Shan-hoi Ng, Sheung-lun Hung",3535
Data management research at the MITRE Corporation,3536
Qualified Answers That Reflect User Needs and Preferences,3537
Xmas: an extensible main-memory storage system for high-performance applications,3538
Querying multiple bioinformatics information sources: can semantic web research help?,3539
Algorithms for deferred view maintenance,3540
"Michael B&#246;hlen, Linas Bukauskas, Curtis Dyreson",3541
"Kaippallimalil J. Jacob, Dennis Shasha",3542
Wrapper generation for semi-structured Internet sources,3543
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,3544
"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Halevy",3545
"Jan Chomicki, David Toman, Michael H. B&#246;hlen",3546
"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",3547
PicoDMBS: Scaling Down Database Techniques for the Smartcard,3548
The 3W Model and Algebra for Unified Data Mining,3549
"Michael J. Franklin, Bj&#246;rn Th&#243;r J&#243;nsson, Donald Kossmann",3550
The merge/purge problem for large databases,3551
Incremental data structures and algorithms for dynamic query interfaces,3552
1-Safe Algorithms for Symmetric Site Configurations,3553
"T. Catarci, G. Santucci, J. Cardiff",3554
"Vasilis Vassalos, Yannis Papakonstantinou",3555
Generalised Hash Teams for Join and Group-by,3556
"E. A. Rundensteiner, A. Koeller, X. Zhang, A. J. Lee, A. Nica, A. Van Wyk, Y. Lee",3557
Mining system audit data: opportunities and challenges,3558
DataMine-interactive rule discovery system,3559
Transactional client-server cache consistency: alternatives and performance,3560
DECLARE and SDS: early efforts to commercialize deductive database technology,3561
"Minos N. Garofalakis, Banu &#214;zden, Abraham Silberschatz",3562
CONTROL: continuous output and navigation technology with refinement on-line,3563
Peter Spiro,3564
A Case-Based Approach to Information Integration,3565
Outerjoin simplification and reordering for query optimization,3566
Towards Automated Performance Tuning for Complex Workloads,3567
"Carlos Ordonez, Paul Cereghini",3568
"Arjen P. de Vries, Nikos Mamoulis, Niels Nes, Martin Kersten",3569
Is Web-site Management a Database Problem?,3570
"Physical Data Independence, Constraints, and Optimization with Universal Plans",3571
Yannis Kotidis,3572
"Ashraf Aboulnaga, Alaa R. Alameldeen, Jeffrey F. Naughton",3573
Database research at the University of Oklahoma,3574
"Antonios Deligiannakis, Nick Roussopoulos",3575
Querying and mining data streams: you only get one look a tutorial,3576
Interviewing during a tight job market,3577
"Jim Melton, Andrew Eisenberg",3578
Discovering Internet marketing intelligence through online analytical web usage mining,3579
A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces,3580
"Christine Collet, Thierry Coupaye, T. Svensen",3581
"Li Chen, Elke A. Rundensteiner, Song Wang",3582
First-class views: a key to user-centered computing,3583
Nelson Mendon&#231;a Mattos,3584
How to modify SQL queries in order to guarantee sure answers,3585
"Janet L. Wiener, Jeffrey F. Naughton",3586
Research in information managment at Dublin City University,3587
"Chiara Biancheri, Jean-Christophe Pazzaglia, Gavino Paddeu",3588
"Business Process Coordination: State of the Art, Trends, and Open Issues",3589
Novel Approaches in Query Processing for Moving Object Trajectories,3590
"Peter Baumann, Andreas Dehmel, Paula Furtado, Roland Ritsch, Norbert Widmann",3591
"Leejay Wu, Christos Faloutsos, Katia P. Sycara, Terry R. Payne",3592
Functional-join processing,3593
"Edwin M. Knorr, Raymond T. Ng",3594
The IDEA Web lab,3595
Discovery of Influence Sets in Frequently Updated Databases,3596
"Martin Ester, Hans-Peter Kriegel, J&#246;rg Sander, Michael Wimmer, Xiaowei Xu",3597
Cost models for overlapping and multiversion structures,3598
Data bubbles: quality preserving performance boosting for hierarchical clustering,3599
Robert S. Epstein,3600
The design and implementation of K: a high-level knowledge-base programming language of OSAM*.KBMS,3601
"Lory D. Molesky, Krithi Ramamritham",3602
"Bj&#246;rn T. J&#243;nsson, Michael J. Franklin, Divesh Srivastava",3603
"Sudarshan S. Chawathe, Hector Garcia-Molina",3604
Thinksheet: a tool for tailoring complex documents,3605
Versioning and configuration management in an object-oriented data model,3606
"Surajit Chaudhuri, Ashish Kumar Gupta, Vivek Narasayya",3607
"Yossi Matias, Jeffrey Scott Vitter, Min Wang",3608
"Daniela Florescu, Daphne Koller, Alon Y. Levy",3609
CORPORATE The Access Team Microsoft,3610
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,3611
Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,3612
"Research in databases and data-intensive applications: Computer Science Dept. and FIZ, University of Karlsruhe",3613
"Aristides Gionis, Piotr Indyk, Rajeev Motwani",3614
The INCINERATE data model,3615
"Kam-Yiu Lam, Edward Chan, Tei-Wei Kuo, S. W. Ng, Dick Hung",3616
"Raghu Ramakrishnan, Hector Garcia-Molina, Gerhard Rossbach, Abraham Silberschatz, Gio Wiederhold, Jaco Zijlstra",3617
Optimization Algorithms for Exploiting the Parallelism-Communication Tradeoff in Pipelined Parallelism,3618
"Chung-Min Chen, Munir Cochinwala, Claudio Petrone, Marc Pucci, Sunil Samtani, Patrizia Santa",3619
"Mary Fern&#225;ndez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",3620
Online Dynamic Reordering for Interactive Data Processing,3621
"Michael J. Franklin, Michael J. Carey, Miron Livny",3622
Flexible support for multiple access control policies,3623
"Flip Korn, Alexandros Labrinidis, Yannis Kotidis, Christos Faloutsos",3624
Languages for multi-database interoperability,3625
"Svetlozar Nestorov, Serge Abiteboul, Rajeev Motwani",3626
Overview of the STanford Real-time Information Processor (STRIP),3627
M. Moni,3628
"Chuck Cranor, Theodore Johnson, Oliver Spataschek, Vladislav Shkapenyuk",3629
"M. Tamer &#214;zsu, Stavros Christodoulakis",3630
Ramesh Bhashyam,3631
"&#216;ystein Gr&#248;vlen, Svein-Olaf Hvasshovd, &#216;ystein Torbj&#248;rnsen",3632
Data mining techniques,3633
"D. Woelk, B. Bohrer, N. Jacobs, K. Ong, C. Tomlinson, C. Unnikrishnan",3634
"Mariano P. Consens, Tova Milo",3635
"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",3636
"Ling Tony Chen, Doron Rotem, Sidhar Seshadri",3637
"Hector Garcia-Molina speaks out: regarding startups, how life is getting harder, delta papers, CS in Mexico, life as a department chair, and more",3638
Report on the second IEEE metadata conference (Metadata '97),3639
"Roy Goldman, Narayanan Shivakumar, Suresh Venkatasubramanian, Hector Garcia-Molina",3640
"Jens Clau&#223;en, Alfons Kemper, Guido Moerkotte, Klaus Peithner",3641
"Melliyal Annamalai, Rajiv Chopra, Samuel DeFazio, Susan Mavris",3642
"Jos&#233; Luis Ambite, Craig A. Knoblock, Mohammad R. Kolahdouzan, Maria Muslea, Cyrus Shahabi, Snehal Thakkar",3643
Incremental Clustering for Mining in a Data Warehousing Environment,3644
Semantic B2B integration: issues in ontology-based approaches,3645
"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",3646
A Web odyssey: from codd to XML,3647
Telcordia's Database Reconciliation and Data Quality Analysis Tool,3648
"Leon Shklar, Amit Sheth, Vipul Kashyap, Satish Thatte",3649
Donald R. Deutsch,3650
"Arjen P. de Vries, Mark G. L. M. van Doorn, Henk M. Blanken, Peter M. G. Apers",3651
The InfoSleuth Project,3652
Dynamic Update Cube for Range-sum Queries,3653
Asserting beliefs in MLS relational models,3654
Computing Geographical Scopes of Web Resources,3655
On completeness of historical relational query languages,3656
"Athman Bouguettaya, Ahmed K. Elmagarmid, Brahim Medjahed, M. Ouzzani",3657
"Stefano Ceri, Roberta Cochrane, Jennifer Widom",3658
FileNet integrated document management database usage and issues,3659
"Raghav Kaushik, Philip Bohannon, Jeffrey F Naughton, Henry F Korth",3660
"Nicolas Anciaux, Christophe Bobineau, Luc Bouganim, Philippe Pucheral, Patrick Valduriez",3661
"Database tuning: principles, experiments, and troubleshooting techniques (part I)",3662
An Approach for Building Secure Database Federations,3663
Integrating association rule mining with relational database systems: alternatives and implications,3664
The XPS Approach to Loading and Unloading Terabyte Databases,3665
"Jun Chen, Xin Zhang, Songting Chen, Andreas Koeller, Elke A. Rundensteiner",3666
Implementing Lazy Database Updates for an Object Database System,3667
"R. Braumandl, M. Keidl, A. Kemper, D. Kossmann, A. Kreutz, S. Seltzsam, K. Stocker",3668
Using sets of feature vectors for similarity search on voxelized CAD objects,3669
Low-Cost Compensation-Based Query Processing,3670
"Zahir Tari, John Stokes, Stefano Spaccapietra",3671
Critical Database Technologies for High Energy Physics,3672
"A. Biliris, T. A. Funkhouser, W. O'Connell, E. Panagos",3673
"Yixiu Huang, Prasad Sistla, Ouri Wolfson",3674
"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996",3675
An Effective Deductive Object-Oriented Database Through Language Integration,3676
"Arnon Rosenthal, Erich Hughes, Scott Renner, Len Seligman",3677
"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",3678
Warren Sterling,3679
Ilsoo Ahn,3680
Mark Sullivan,3681
"Franz Baader, Manfred A. Jeusfeld, Werner Nutt",3682
2002,3683
Michael H. B&#246;hlen,3684
"Asuman Dogac, Ugur Halici, Ebru Kilic, Gokhan Ozhan, Fatma Ozcan, Sena Nural, Cevdet Dengi, Sema Mancuhan, Budak Arpinar, Pinar Koksal, Cem Evrendilek",3685
"Lucian Popa, Alin Deutsch, Arnaud Sahuguet, Val Tannen",3686
"Minos Garofalakis, Phillip B. Gibbons",3687
Optimizing Queries Across Diverse Data Sources,3688
Video anywhere: a system for searching and managing distributed heterogeneous video assets,3689
Integrating dynamically-fetched external information into a DBMS for semistructured data,3690
Internet traffic warehouse,3691
"Yang-Sae Moon, Kyu-Young Whang, Wook-Shin Han",3692
