,0
NSF workshop on industrial/academic cooperation in database systems,5254
"Kien A. Hua, Jung-Hwan Oh",5255
"Fran&#231;ois Llirbat, Eric Simon, Dimitri Tombroff",5256
Information Systems Research at George Mason University,5257
Querying Multi-dimensional Data Indexed Using the Hilbert Space-filling Curve,5258
Dissemination of dynamic data,5259
Improving Access to Environmental Data Using Context Information,5260
"Dimitris Papadias, Jimeng Sun, Yufei Tao",5261
Snakes and Sandwiches: Optimal Clustering Strategies for a Data Warehouse,5262
Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,5263
Selectivity estimation for spatio-temporal queries to moving objects,5264
Walt Kohler,5265
"Wei Fan, Wenke Lee",5266
Optimizing object queries using an effective calculus,5267
"The sensor spectrum: technology, trends, and requirements",5268
Query evaluation in deductive databases with alternating fixpoint semantics,5269
"Mary Fern&#225;ndez, Yana Kadiyska, Dan Suciu, Atsuyuki Morishima, Wang-Chiew Tan",5270
Rapid Bushy Join-order Optimization with Cartesian Products,5271
"João B. D. Cabrera, Raman K. Mehra, Lundy M. Lewis",5272
"Rachel Pottinger, Alon Halevy",5273
"Thomas Seidl, Marco Pötke, Hans-Peter Kriegel",5274
QuickStore: A High Performance Mapped Object Store,5275
"Ada Wai-chee Fu, Polly Mei-shuen Chan, Yin-Ling Cheung, Yiu Sang Moon",5276
"Yannis E. Ioannidis, Raymond T. Ng, Kyuseok Shim, Timos K. Sellis",5277
"V&#233;ronique Benzaken, Anne Doucet",5278
Containment of conjunctive queries: beyond relations as sets,5279
A Scalable and Highly Available Networked Database Architecture,5280
"Vasilis Vassalos, Yannis Papakonstantinou",5281
Dynamic Resource Brokering for Multi-User Query Execution,5282
"Vivek R. Narasayya, Rajeev Motwani, Surajit Chaudhuri",5283
"S. Sudarshan, Prasan Roy, Abraham Silberschatz, Srinivas Ashwin, S. Seshadri",5284
"Fabien De Marchi, Jean-Marc Petit, Farouk Toumani, Stéphane Lopes",5285
"Arthur T. Whitney, Dennis Shasha",5286
"Brian Murphy, Elke A. Rundensteiner, Bradford Pielech, Maged El-Sayed, Mukesh Mulchandani, Luping Ding, Katica Dimitrova, Ling Wang, Xin Zhang",5287
"Ambient Intelligence with the Ubiquitous Network, the Embedded Computer Devices and the Hidden Databases (abstract)",5288
"Kwei-Jay Lin, Ching-Shan Peng",5289
Modularization techniques for active rules design,5290
A query language for a Web-site management system,5291
"Nicolas Bruno, Nick Koudas, Divesh Srivastava",5292
"Physical Data Independence, Constraints, and Optimization with Universal Plans",5293
"Roy Goldman, Serge Abiteboul, Jennifer Widom, Dallan Quass, Jason McHugh",5294
"Anthony Tomasic, H&#233;ctor Garc&#237;a-Molina, Kurt Shoens",5295
"Phillip B. Gibbons, Srinivasan Seshan, Suman Kumar Nath, Amol Deshpande",5296
"Brian Noble, Mahadev Satyanarayanan",5297
"Gunter Schlageter, Thomas Berkel, Eberhard Heuel, Silke Mittrach, Andreas Scherer, Wolfgang Wilkes",5298
"Michael G. Norman, Peter Thanisch, Thomas Zurek",5299
"Yaw-Huei Chen, Chi-Sheng Shih, Chiang Lee",5300
"Tor Didriksen, C&#233;sar A. Galindo-Legaria, Eirik Dahle",5301
"Joan Peckham, Bonnie MacKellar, Michael Doherty",5302
UIS-management of data and services in the environmental information systems of Baden-W&#252;rttemberg,5303
Content Integration for E-Business,5304
Design and user testing of a multi-paradigm query interface to an object-oriented database,5305
Fast incremental maintenance of approximate histograms,5306
"Steven D. Whitehead, Himanshu Sinha, Michael Murphy",5307
Is GUI programming a database research problem?,5308
Approximate similarity retrieval with M-trees,5309
"Antonio Massari, Panos K. Chrysanthis, Lorenzo Saladini, Stefano Pavani",5310
"Gustavo Alonso, Claus Hagen, Hans-J&#246;rg Schek, Markus Tresch",5311
"Jessie B. Kennedy, Kenneth J. Mitchell, Peter J. Barclay",5312
"Kevin S. Beyer, Raghu Ramakrishnan",5313
Monotonic complements for independent data warehouses,5314
Robert G. Atkinson,5315
Selectivity Estimation Without the Attribute Value Independence Assumption,5316
On the Issue of Valid Time(s) in Temporal Databases,5317
"Mitch Cherniack, Michael J. Franklin, Stanley B. Zdonik",5318
"Kenneth C. Cox, Stephen G. Eick, Taosong He",5319
"Mario A. Nascimento, Jörg Sander, Jeffrey Pound",5320
Type-safe Relaxing of Schema Consistency Rules for Flexible Modeling in OODBMS,5321
Aggregation Algorithms for Very Large Compressed Data Warehouses,5322
Foreword: Management of Semistructured Data,5323
"Jan-Eike Michels, Peter M. Schwarz, Krishna G. Kulkarni, Vanja Josifovski, Jim Melton",5324
Recent design trade-offs in SQL3,5325
A consensus glossary of temporal database concepts,5326
View maintenance in a warehousing environment,5327
"Some Remarks on Variable Independence, Closure, and Orthographic Dimension in Constraint Databases",5328
"Bennet Vance, Richard Swagerman, Michael J. Carey, Srinivasa Narayanan, Nelson Mendonça Mattos, Donald D. Chamberlin, Doug Doole, Serge Rielau",5329
Constraint databases: A tutorial introduction,5330
Martin Bertram,5331
"Henry F. Korth, Jerry Baulier, Abraham Silberschatz, Stephen Blott",5332
Structured document storage and refined declarative and navigational access mechanisms in HyperStorM,5333
Privacy-preserving data mining,5334
Implementation of magic-sets in a relational database system,5335
Michael L. Brodie,5336
Bitmap Index Design and Evaluation,5337
Extraction of Object-Oriented Structures from Existing Relational Databases,5338
The query by image content (QBIC) system,5339
Congressional Samples for Approximate Answering of Group-By Queries,5340
"Mary F. Fernandez, Dan Suciu, Atsuyuki Morishima",5341
Career-enhancing services at SIGMOD online,5342
"Sirish Chandrasekaran, Michael J. Franklin",5343
"Nick Roussopoulos, Yannis Kotidis, Yannis Sismanis",5344
"Krithi Ramamritham, Hoshi Mistry, Prasan Roy, S. Sudarshan",5345
Concurrent Garbage Collection in O2,5346
The Aditi Deductive Database System,5347
STARTS: Stanford proposal for Internet meta-searching,5348
SERFing the Web: Web Site Management Made Easy,5349
"Leon Shklar, Amit Sheth, Vipul Kashyap, Satish Thatte",5350
Barbara Staudt Lerner,5351
"Peter Buneman, Mary Fernandez, Dan Suciu",5352
ROLEX: relational on-line exchange with XML,5353
"Mohamed Zaït, Giuseppe Psaila, Edward L. Wimmers, Rakesh Agrawal",5354
Fibonacci: a programming language for object databases,5355
"Elena Baralis, Stefano Paraboschi, Ernest Teniente",5356
"Isabel F. Cruz, Kimberly M. James",5357
QBI: query by icons,5358
DeeDS Towards a Distributed and Active Real-Time Database System,5359
"Roger S. Barga, David B. Lomet, Per-Åke Larson, Surajit Chaudhuri, Vivek R. Narasayya",5360
Privacy-Preserving Data Mining,5361
"Arun Jagatheesan, Arcot Rajasekar",5362
MineSet(tm): A System for High-End Data Mining and Visualization,5363
"Letizia Tanca, Stefano Ceri, Piero Fraternali, Stefano Paraboschi",5364
InfoHarness: a system for search and retrieval of heterogeneous information,5365
The MENTOR Workbench for Enterprise-wide Workflow Management,5366
Semantic interoperability in information services: experiencing with CoopWARE,5367
"Jayavel Shanmugasundaram, Arvind Nithrakashyap, Rajendran Sivasankaran, Krithi Ramamritham",5368
"Kenneth A. Ross, Françoise Fabret, François Llirbat, João Pereira, Hans-Arno Jacobsen, Dennis Shasha",5369
"Vagelis Hristidis, Nick Koudas, Yannis Papakonstantinou",5370
Unbundling Active Functionality,5371
"Kotagiri Ramamohanarao, David B. Kemp, Jayen Vaghani, Tim S. Leask, James Harland, Peter J. Stuckey, Zoltan Somogyi",5372
Towards an ODMG-Compliant Visual Object Query Language,5373
Semistructured und Structured Data in the Web: Going Back and Forth,5374
Histogram-Based Approximation of Set-Valued Query-Answers,5375
Improving Performance in Replicated Databases through Relaxed Coherency,5376
2003,5377
"Gerome Miklau, Jayant Madhavan, Igor Tatarinov, Zachary G. Ives, Xin Dong, Yana Kadiyska, Alon Y. Halevy, Nilesh N. Dalvi, Dan Suciu, Peter Mork",5378
Moira C. Norrie,5379
"Mitch Cherniack, Stan Zdonik",5380
Distributed Processing over Stand-alone Systems and Applications,5381
Efficient Support for Interactive Service in Multi-Resolution VOD Systems,5382
C&#233;sar A. Galindo-Legaria,5383
"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",5384
A multimedia presentation algebra,5385
"Bruce G. Lindsay, Gurmeet Singh Manku, Sridhar Rajagopalan",5386
Reminiscences on Influential Papers,5387
Finding Data in the Neighborhood,5388
DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures,5389
Carnot and InfoSleuth: Database Technology and the World Wide Web,5390
"Stefano Ceri, Piero Fraternali, Stefano Paraboschi, Letizia Tanca",5391
Formal query languages for secure relational databases,5392
Oracle's Symmetric Replication Technology and Implications for Application Design,5393
Efendi: federated database system of Cadlab,5394
Integration of Spatial Join Algorithms for Processing Multiple Inputs,5395
"Sudipto Guha, Rajeev Rastogi, Kyuseok Shim",5396
Simultaneous Optimization and Evaluation of Multiple Dimensional Queries,5397
AlphaSort: A RISC Machine Sort,5398
"Brad Adelberg, Hector Garcia-Molina, Jennifer Widom",5399
"Lin Guo, Feng Shao, Chavdar Botev, Jayavel Shanmugasundaram",5400
"A. Sheth, S. Thacker, S. Patel",5401
Chronological scheduling of transactions with temporal dependencies,5402
Adaptive algorithms for set containment joins,5403
"Byron Dom, Rakesh Agrawal, Prabhakar Raghavan, Soumen Chakrabarti",5404
Datawarehousing Has More Colours Than Just Black &; White,5405
Constant Time Permutation: An Efficient Block Allocation Strategy for Variable-Bit-Rate Continuous Media Data,5406
"Jim Gray, Zarka Cvetanovic, Tom Barclay, Chris Nyberg, David B. Lomet",5407
"Joachim Hammer, Youzhong Liu, Chunbo Huang, Yihua Huang, Herman Lam, Liu Wang, Haifei Li, Stanley Y. W. Su, Charnyote Pluempitiwiriyawej, Minsoo Lee",5408
Will database researchers have any role in data security? (panel session),5409
"Alejandro Guti&#233;rrez, Philippe Pucheral, Hermann Steffen, Jean-Marc Th&#233;venin",5410
"Yannis Papakonstantinou, Serge Abiteboul, Hector Garcia-Molina",5411
DynaMat: A Dynamic View Management System for Data Warehouses,5412
"Gautam Bhargava, Piyush Goel, Bala Iyer",5413
"Thorsten Fiebig, Till Westmann, Robert Schiele, Guido Moerkotte, Carl-Christian Kanne, Julia Neumann, Sven Helmer",5414
Incremental computation of nested relational query expressions,5415
Broadcast Protocols to Support Efficient Retrieval from Databases by Mobile Users,5416
A New Method for Similarity Indexing of Market Basket Data,5417
An Extendible Hash for Multi-Precision Similarity Querying of Image Databases,5418
Database Systems - Breaking Out of the Box,5419
"Johannes Gehrke, Yong Yao",5420
"Chih-He Li, Irene S. Y. Kwan, Shi-Ming Huang",5421
"Piotr Indyk, Nick Koudas, S. Muthukrishnan",5422
"Wilburt Juan Labio, Janet L. Wiener, Hector Garcia-Molina, Vlad Gorelik",5423
Memory management during run generation in external sorting,5424
"Minos Garofalakis, Johannes Gehrke, Rajeev Rastogi",5425
"Wei Fan, Sanghyun Park, Philip S. Yu, Haixun Wang",5426
Treasurer's Message,5427
"Stefan Deßloch, Joachim Thomas, Nelson Mendonça Mattos",5428
Using semantic values to facilitate interoperability among heterogeneous information systems,5429
Component-based e-commerce: assessment of current practices and future directions,5430
Unbundling active functionality,5431
Analysis of n-Dimensional Quadtrees using the Hausdorff Fractal Dimension,5432
"Julian Kupiec, Jan O. Pedersen, Lynn Wilcox, Marti A. Hearst, Francine Chen",5433
The &#961; operator: discovering and ranking associations on the semantic web,5434
Distance browsing in spatial databases,5435
Global transaction support for workflow management systems: from formal specification to practical implementation,5436
Content-Based Image Indexing,5437
Combining multi-visual features for efficient indexing in a large image database,5438
Building Scalable Internet Applications with Oracle8i Server,5439
Bulk Loading into an OODB: A Performance Study,5440
"Kenneth Salem, H&#233;ctor Garc&#237;a-Molina, Jeannie Shands",5441
Efficient schemes for managing multiversionXML documents,5442
On Supporting Containment Queries in Relational Database Management Systems,5443
"Peter Buneman, Wenfei Fan, J&#233;r&#244;me Sim&#233;on, Scott Weinstein",5444
"Zhe Li, Kenneth A. Ross",5445
"Pinar Koksal, Sena Nural Arpinar, Asuman Dogac",5446
"Kimberly M. James, Isabel F. Cruz",5447
Modeling high-dimensional index structures using sampling,5448
"Jeffrey F. Naughton, John C. Shafer, David J. DeWitt, Shivakumar Venkataraman",5449
Automated Resolution of Semantic Heterogeneity in Multidatabases,5450
"Claudio Petrone, Marco Mesiti, Munir Cochinwala, Patrizia Santa, Chung-Min Chen, Sunil Samtani, Marc Pucci",5451
Hannes Spintzik,5452
"Arnon Rosenthal, Leonard J. Seligman",5453
Online Query Processing,5454
"Salvatore J. Stolfo, Mauricio A. Hernández",5455
OPOSSUM: Desk-Top Schema Management through Customizable Visualization,5456
Database Research at the University of Illinois at Urbana-Champaign,5457
"Chiara Biancheri, Jean-Christophe Pazzaglia, Gavino Paddeu",5458
"Sena Arpinar, Asuman Dogac",5459
"Jang Ho Park, Yong Sik Kwon, Ki Hong Kim, Sang Ho Lee, Byoung Dae Park, Sang Kyun Cha",5460
"Maurizio Panti, Alberto Giretti, Luca Spalazzi",5461
"PowerBookmarks: A System for Personalizable Web Information Organization, Sharing, and Management",5462
On Wrapping Query Languages and Efficient XML Integration,5463
Exploratory Mining via Constrained Frequent Set Queries,5464
An Aspect of Query Optimization in Multidatabase Systems (Extended Abstract),5465
"Laura M. Haas, Michael J. Carey, Vivekananda Maganty, John H. Williams",5466
METU Object-Oriented DBMS,5467
Comparative Analysis of Five XML Query Languages,5468
UniSQL/X Unified Relational and Object-Oriented Database System,5469
Infomaster: an information integration system,5470
Nearest Neighbor Queries,5471
Is GUI Programming a Database Research Problem?,5472
PESTO : An Integrated Query/Browser for Object Databases,5473
Jie Wu,5474
"Ion Muslea, Greg Barish, Andrew Philpot, Craig A. Knoblock, Steven Minton, José Luis Ambite, Pragnesh Jay Modi, Sheila Tejada, Naveen Ashish",5475
EIHA?!?: deploying Web and WAP services using XML technology,5476
"Juan Loaiza, Ashok Joshi, Tirthankar Lahiri, William Bridge",5477
Simultaneous optimization and evaluation of multiple dimensional queries,5478
Archiving scientific data,5479
XBase: making your gigabyte disk queriable,5480
"Thomas Ohler, Peter Widmayer, Bruno Becker, Stephan Gschwind, Bernhard Seeger",5481
"Serge Abiteboul, Angela Bonifati, Gr&#233;gory Cob&#233;na, Ioana Manolescu, Tova Milo",5482
"Mark D. Hill, Anastassia Ailamaki, David J. DeWitt, Marios Skounakis",5483
"Serge Abiteboul, Richard Hull",5484
"Jayant Madhavan, Robin Dhamankar, Alon Y. Halevy, Pedro Domingos, AnHai Doan",5485
"Guido Moerkotte, Alfons Kemper, Carsten Andreas Gerlhof",5486
On Efficiently Implementing SchemaSQL on an SQL Database System,5487
ANSI SQL hierarchical processing can fully integrate native XML,5488
Introduction (Special Issue on Multimedia Databases),5489
"Martin Pfeifle, Hans-Peter Kriegel, Stefan Brecheisen, Peer Kröger, Matthias Schubert",5490
"Rachel Pottinger, Alon Y. Halevy, Philip A. Bernstein",5491
Delivering Presentations from Multimedia Servers,5492
Pixel-oriented Database Visualizations,5493
A Raster Approximation For Processing of Spatial Joins,5494
"Jaiwei Han, Krzysztof Koperski, Nebojsa Stefanovic",5495
Transaction Chopping: Algorithms and Performance Studies,5496
"D. Woelk, B. Bohrer, N. Jacobs, K. Ong, C. Tomlinson, C. Unnikrishnan",5497
Garth A. Gibson,5498
Efficient computation of Iceberg cubes with complex measures,5499
A Conceptual Architecture for Semantic Web Enabled Web Services,5500
Nam Huyn,5501
Promises and Realities of Active Database Systems,5502
Report on First International Workshop on Real-Time Database Systems,5503
Structural matching and discovery in document databases,5504
"Suparna Bhattacharya, C. Mohan, Karen W. Brannon, Inderpal Narang, Hui-I Hsiao, Mahadevan Subramanian",5505
Egbert-Jan Sol,5506
Database De-Centralization - A Practical Approach,5507
Dynamic Load Balancing in Hierarchical Parallel Database Systems,5508
"Jennifer Widom, Chris Olston, Jing Jiang",5509
"Vincent Oria, M. Tamer &#214;zsu, Paul J. Iglinski, Shu Lin, Bin Yao",5510
"Christoph Kilger, Guido Moerkotte",5511
"Banu &#214;zden, Eran Gabber, Bruce Hillyer, Wee Teck Ng, Elizabeth A. M. Shriver, David J. DeWitt, Bruce Gordon, Jim Gray, John Wilkes",5512
"Mallela Subramanyam, Mitul Tiwari, Sandeep Srivastava, Soumen Chakrabarti",5513
Delivering High Availability for Inktomi Search Engines,5514
CQ: A Personalized Update Monitoring Toolkit,5515
GlOSS: text-source discovery over the Internet,5516
Improved query performance with variant indexes,5517
"Helen J. Wang, Peter J. Haas, Joseph M. Hellerstein",5518
"M. Tamer &#214;zsu, Stavros Christodoulakis",5519
Ramesh C. Agarwal,5520
Approximate String Joins in a Database (Almost) for Free,5521
The Need for Distributed Asynchronous Transactions,5522
"Fabien De Marchi, St&#233;phane Lopes, Jean-Marc Petit, Farouk Toumani",5523
Concurrency control in hierarchical multidatabase systems,5524
"Man Abrol, Neil Latarche, Uma Mahadevan, Jianchang Mao, Rajat Mukherjee, Prabhakar Raghavan, Michel Tourn, John Wang, Grace Zhang",5525
"Roy Goldman, Narayanan Shivakumar, Suresh Venkatasubramanian, Hector Garcia-Molina",5526
A system for watermarking relational databases,5527
"P. Baumann, A. Dehmel, P. Furtado, R. Ritsch, N. Widmann",5528
Research Issues in Federated Database Systems: Report of EFDBS '97 Workshop,5529
"C. Mohan, Sailesh Krishnamurthy, Mehmet Altinel, Christof Bornhövd, Hamid Pirahesh, Berthold Reinwald",5530
On the Cost of Monitoring and Reorganization of Object Bases for Clustering,5531
A Workflow-based Electronic Marketplace on the Web,5532
Factorizing complex predicates in queries to exploit indexes,5533
"Divyakant Agrawal, Amr El Abbadi, Richard Jeffers, Lijing Lin",5534
Report on Second International Workshop on Advanced Issues of E-Commerce and Web-based Information Systems,5535
An authorization system for digital libraries,5536
?,5537
A taxonomy for secure object-oriented databases,5538
Automated Selection of Materialized Views and Indexes in SQL Databases,5539
Workshop Report on Experiences Using Object Data Management in the Real-World,5540
"Divesh Srivastava, Kenneth A. Ross",5541
A Pictorial Query Language for Querying Geographic Databases using Positional and OLAP Operators,5542
DEVise: Integrated Querying and Visual Exploration of Large Datasets (Demo Abstract),5543
Closest pair queries in spatial databases,5544
"Charu C. Aggarwal, Joel L. Wolf, Philip S. Yu, Cecilia Procopiuc, Jong Soo Park",5545
The Power of Languages for the Manipulation of Complex Values,5546
Scientific OLAP for the Biotech Domain,5547
DBSim: A Simulation Tool for Predicting Database Performance,5548
"Guido Moerkotte, Sven Helmer",5549
"Philip A. Bernstein, Erhard Rahm",5550
New standard for stored procedures in SQL,5551
Nearest neighbor queries,5552
Why decision support fails and how to fix it,5553
Middle-tier database caching for e-business,5554
DEVise (demo abstract): integrated querying and visual exploration of large datasets,5555
Copy detection mechanisms for digital documents,5556
"William J. McIver, Jr., Roger King",5557
"Andreas Grünhagen, Steffen Rost, Donald Kossmann, Daniela Florescu",5558
"V. S. Subrahmanian, Elisa Bertino, Pierangela Samarati, Sushil Jajodia",5559
Maintaining Database Consistency in Presence of Value Dependencies in Multidatabase Systems,5560
Best-effort cache synchronization with source cooperation,5561
Efficient User-Adaptable Similarity Search in Large Multimedia Databases,5562
"Laks V. S. Lakshmanan, Frédéric Gingras",5563
"Sin Yeung Lee, Tok Wang Ling, Hua-Gang Li",5564
Answering queries using views: A survey,5565
"Michael Christoffel, Sebastian Pulkowski, Bethina Schmitt, Peter C. Lockemann",5566
Discovering Internet Marketing Intelligence through Online Analytical Web Usage Mining,5567
"Kyu-Young Whang, Il-Yeol Song, Young-Koo Lee, Jong-Hak Lee",5568
Query Previews for Networked Information Systems: A Case Study with NASA Environmental Data,5569
Advances in Databases and Information Systems (ADBIS),5570
"Joseph M. Hellerstein, Hans-Peter Kriegel, David Comet, Christos Falsutsos, Raghu Ramakrishnan, Paul Brown",5571
"Chaitanya Baru, Gilles Fecteau",5572
"S. Conrad, W. Hasselbring, U. Hohenstein, R.-D. Kutsche, M. Roantree, G. Saake, F. Saltor",5573
"Antonio Massari, Stefano Pavani, Lorenzo Saladini, Panos K. Chrysanthis",5574
"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",5575
Capability based mediation in TSIMMIS,5576
Felicity A. W. George,5577
"Cecil Eng H. Chua, Roger H. L. Chiang, Ee-Peng Lim",5578
"Wes Cowley, Dimitris Plexousakis",5579
"George V. Moustakides, Vassilios S. Verykios, Mohamed G. Elfeky",5580
"Anne Doucet, Véronique Benzaken",5581
XQuery: a query language for XML,5582
Enterprise information architectures-they're finally changing,5583
"Philip S. Yu, Ming-Syan Chen, Hui-I Hsiao",5584
Luca Cardelli,5585
"Enrico Nardelli, Timos K. Sellis, Andrew U. Frank, Stéphane Grumbach, Hans-Jörg Schek, Manolis Koubarakis, Michel Scholl, Ralf Hartmut Güting, Barbara Pernici, Christian S. Jensen, Nikos A. Lorentzos, Babis Theodoulidis, Yannis Manolopoulos, Peter Widmayer",5586
"J. Claussen, A. Kemper, D. Kossmann, C. Wiesner",5587
A brief survey of web data extraction tools,5588
"Agents, Turst, and Information Access on the Semantic Web",5589
"Arvind Arasu, Hector Garcia-Molina, Stanford University",5590
Incremental distance join algorithms for spatial databases,5591
View Maintenance in a Warehousing Environment,5592
Changing the Rules: Transformations for Rule-Based Optimizers,5593
"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",5594
Managing Web Data,5595
"Margaret H. Dunham, Abdelsalam Helal",5596
Bringing object-relational technology to the mainstream,5597
Kweelt: more than just yet another framework to query XML!,5598
"Kamalakar Karlapalem, Jian Yang, Qing Li",5599
"Gísli R. Hjaltason, Hanan Samet",5600
"Laks V. S. Lakshmanan, Frédéric Gingras, Nematollaah Shiri, Despina Papoulis, Iyer N. Subramanian",5601
D(k)-Index: An Adaptive Structural Summary for Graph-Structured Data,5602
Michael Stonebraker,5603
Improving database design through the analysis of relationships,5604
Monitoring XML data on the Web,5605
Transactional client-server cache consistency: alternatives and performance,5606
Logical Logging to Extend Recovery to New Domains,5607
"Gottfried Vossen, Mathias Weske",5608
Publish/Subscribe on the Web at Extreme Speed,5609
Guest Editorial: Databases and the Web,5610
Open Issues in Parallel Query Optimization,5611
"M. Tamer &#214;zsu, Randal Peters, Duane Szafron, Boman Irani, Anna Lipka, Adriana Mu&#241;oz",5612
"Narayanan Shivakumar, Junghoo Cho, Hector Garcia-Molina",5613
The InfoSleuth Project,5614
"Valter Crescenzi, Giansalvatore Mecca, Paolo Merialdo",5615
"Norman W. Paton, Carole A. Goble",5616
"Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Matthew Huras, Leslie Cranston, Timothy Malkemus",5617
"Leonard J. Seligman, Nicholas J. Belkin, Erich J. Neuhold, Michael Stonebraker, Gio Wiederhold",5618
"Peter J. Haas, Lynne Stokes, S. Seshadri, Jeffrey F. Naughton",5619
Hierarchies and Relative Operators in the OLAP Environment,5620
Chorochronos: a research network for spatiotemporal database systems,5621
"Michael Stonebraker, Paul M. Aoki, Witold Litwin, Avi Pfeffer, Adam Sah, Jeff Sidell, Carl Staelin, Andrew Yu",5622
The ins and outs (and everything in between) of data warehousing,5623
Towards data mining benchmarking: a test bed for performance study of frequent pattern mining,5624
Reusing invariants: a new strategy for correlated queries,5625
"Srinivas Ashwin, Prasan Roy, S. Seshadri, Abraham Silberschatz, S. Sudarshan",5626
Influence Sets Based on Reverse Nearest Neighbor Queries,5627
Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,5628
"Alexander Brodsky, Sushil Jajodia, Claudio Bettini, Xiaoyang Sean Wang",5629
Dalí: A High Performance Main Memory Storage Manager,5630
"Alex Borgida, Vinay K. Chaudhri, Martin Staudt",5631
"Andrew Laursen, Jeffrey Olkin, Mark Porter",5632
"Jeffrey F. Naughton, Ambuj Shatdal, Chander Kant",5633
"Thomas Tesch, Peter Muth, Wolfgang Klas, Marek Rusinkiewicz, Jürgen Wäsch",5634
Dirk Düllmann,5635
A language based multidatabase system,5636
"Michael J. Carey, Donald Kossmann",5637
lambda-DB: An ODMG-Based Object-Oriented DBMS,5638
Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,5639
"Amit P. Sheth, Kshitij Shah, Clemens Bertram",5640
Fault-tolerant Architectures for Continuous Media Servers,5641
"Janet L. Wiener, Jeffrey F. Naughton",5642
Languages for multi-database interoperability,5643
OminiSearch: A Method for Searching Dynamic Content on the Web,5644
ObjectGlobe: Ubiquitous query processing on the Internet,5645
"Yuguo Liu, Yiming Li, Pradip Kanjamala, Rui Chen, Yonghui Wang, Peter Z. Revesz",5646
"Data management: lasting impact on wild, wild, web",5647
MOCHA: a database middleware system featuring automatic deployment of application-specific functionality,5648
"Melliyal Annamalai, Rajiv Chopra, Samuel DeFazio, Susan Mavris",5649
The MEDUSA Project: Autonomous Data Management in a Shared-Nothing Parallel Database Machine,5650
George Colliat,5651
H. J. Schek,5652
A Chase Too Far?,5653
"Dimitrios Gunopulos, George Kollios, Vassilis J. Tsotras, Carlotta Domeniconi",5654
"Debabrata Dey, Terence M. Barron, Veda C. Storey",5655
"Ke Wang, Yu He, Jiawei Han",5656
"Soumen Chakrabarti, Byron Dom, Piotr Indyk",5657
"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",5658
"Mary Fern&#225;ndez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",5659
View Management in Multimedia Databases,5660
Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases,5661
"Frank Moser, Achim Kraiss, Wolfgang Klas",5662
Implementation of Magic-sets in a Relational Database System,5663
"Object-oriented, rapid application development in a PC database environment",5664
"Improving Business Process Quality through Exception Understanding, Prediction, and Prevention",5665
"Nicolas Bruno, Surajit Chaudhuri, Luis Gravano",5666
"Reynold Cheng, Sunil Prabhakar",5667
Cache Coherency in Oracle Parallel Server,5668
R. G. G. Cattell,5669
Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,5670
TAM: A System for Dynamic Transactional Activity Management,5671
Olympic Records for Data at the 1998 Nagano Games,5672
Range queries in OLAP data cubes,5673
A user-centered interface for querying distributed multimedia databases,5674
Wrapper Generation for Semi-structured Internet Sources,5675
Rainbow: Multi-XQuery Optimization Using Materialized XML Views,5676
Bringing Order to Query Optimization,5677
"Stephen Blott, Roger Weber, Hans-Jörg Schek",5678
"V. S. Verykios, G. V. Moustakides, M. G. Elfeky",5679
Low-Cost Compensation-Based Query Processing,5680
"S. Viswanathan, B. R. Badrinath, Tomasz Imielinski",5681
"Jun Yang, Huacheng C. Ying, Jennifer Widom",5682
"Panos Kalnis, Dimitris Papadias",5683
Efficient execution of joins in a star schema,5684
A Database Model for Object Dynamics,5685
"Malcolm Atkinson, Ronald Morrison",5686
"Christine Collet, Thierry Coupaye, T. Svensen",5687
"Chiang Lee, Hongjun Lu, Chia-Jung Chen",5688
Semint: A System Prototype for Semantic Integration in Heterogeneous Databases,5689
Database Research at NTHU and ITRI,5690
In Memory of Bob Kooi (1951-1993),5691
"Jun Chen, Xin Zhang, Songting Chen, Andreas Koeller, Elke A. Rundensteiner",5692
"Luis Gravano, Eugene Agichtein",5693
"Simon J. Gibbs, Christian Breiteneder, Dennis Tsichritzis",5694
"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",5695
"Roberta Cochrane, Hamid Pirahesh, Nelson Mendonça Mattos",5696
"Hei-Wing Leung, Joe Chun-Hung Yuen, Edward Chan, Kam-yiu Lam",5697
A General Solution of the n-dimensional B-tree Problem,5698
Tutorial: application servers and associated technologies,5699
Improving timeliness in real-time secure database systems,5700
Evaluating queries with generalized path expressions,5701
Evaluation of Main Memory Join Algorithms for Joins with Set Comparison Join Predicates,5702
"Rakesh Agrawal, Ramakrishnan Srikant",5703
